,2018-12-10,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-24,2018-12-26,2018-12-27,2018-12-28,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-15,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
11:13,1026.36,1043.91,1075.856,1067.528,1059.415,1045.49,1039.64,1053.376,1013.57,995.7260000000001,989.432,988.85,1016.706,1041.33,1025.81,1036.55,1029.56,1058.5639999999999,1055.879,1067.25,1074.16,1065.596,1053.0,1047.51,0.0,1084.137,1081.49,1104.01,1084.343,1069.8,1062.32,1091.506,1069.0,1061.984,1069.572,1112.611,1117.175,1129.577,1120.902,1130.3,1093.75,1092.516,1095.231,1122.18,1131.71,1120.6,1114.895
11:14,1029.065,1043.118,1076.605,1065.555,1059.0819999999999,1046.41,1040.247,1052.236,1012.808,994.14,990.88,989.15,1016.4,1039.955,1026.98,1035.68,1027.813,1058.18,1056.75,1066.698,1072.904,1064.05,1052.88,1048.31,0.0,1083.9460000000001,1080.87,1105.25,1084.24,1070.307,1062.5,1091.79,1068.25,1062.49,1070.04,1112.2,1116.82,1129.17,1119.125,1131.25,1092.405,1092.865,1095.5410000000002,1122.042,1131.86,1121.048,1114.925
11:15,1028.15,1042.975,1077.56,1063.1,1059.969,1046.36,1038.62,1053.0,1012.809,997.31,988.1160000000001,990.3839999999999,1016.105,1040.474,1026.2,1034.792,1029.32,1056.9,1057.315,1067.145,1072.309,1064.86,1053.674,1049.18,0.0,1083.7,1080.73,1104.77,1085.29,1069.983,1061.52,1092.07,1067.855,1062.34,1070.37,1111.93,1116.44,1128.95,1119.01,1131.53,1093.71,1093.527,1095.47,1121.32,1131.865,1121.89,1114.9080000000001
11:16,1028.22,1043.44,1079.08,1062.95,1059.723,1045.476,1038.468,1051.97,1011.8939999999999,996.0,988.845,992.83,1018.0,1039.15,1027.569,1035.09,1029.983,1054.32,1057.4489999999998,1067.42,1071.46,1064.85,1054.252,1048.45,0.0,1083.974,1081.34,1105.131,1085.2269999999999,1067.8,1062.41,1092.812,1067.725,1062.31,1070.71,1112.21,1117.07,1129.276,1119.52,1131.14,1092.45,1096.09,1095.7,1120.99,1131.976,1120.78,1115.4
11:17,1024.047,1042.56,1079.752,1063.737,1059.4,1046.57,1038.2269999999999,1051.475,1011.88,996.184,986.265,992.654,1018.39,1039.92,1027.4,1034.93,1028.72,1055.81,1056.535,1068.16,1073.52,1064.185,1053.8,1047.691,0.0,1084.952,1081.84,1106.0,1084.98,1067.25,1061.51,1092.9389999999999,1067.0,1062.33,1070.4560000000001,1112.51,1116.41,1129.56,1118.635,1131.08,1092.63,1095.25,1096.3,1121.54,1131.596,1121.31,1115.76
11:18,1025.38,1045.12,1080.152,1063.4769999999999,1059.5430000000001,1045.94,1036.67,1052.5,1009.437,996.33,988.37,991.59,1018.96,1038.96,1028.82,1035.36,1028.42,1057.36,1057.03,1069.261,1073.41,1064.406,1054.404,1047.04,0.0,1084.52,1081.1,1105.748,1085.46,1066.59,1062.5,1092.22,1066.68,1062.23,1071.43,1112.252,1116.38,1129.15,1119.037,1130.62,1092.01,1094.79,1096.509,1121.74,1131.42,1120.35,1113.4
11:19,1026.7089999999998,1046.083,1080.71,1063.953,1058.84,1044.37,1037.552,1052.38,1010.01,997.05,988.7660000000001,993.0,1018.83,1039.329,1027.13,1037.23,1027.15,1058.33,1057.438,1069.53,1074.39,1064.68,1054.928,1047.285,0.0,1085.076,1080.843,1105.764,1085.4,1067.01,1061.89,1092.345,1066.33,1061.998,1070.6019999999999,1112.11,1115.1,1130.0,1118.92,1131.03,1092.5,1094.87,1096.13,1121.47,1131.703,1120.76,1113.161
11:20,1026.865,1047.365,1080.297,1063.68,1058.41,1043.77,1037.35,1053.22,1008.155,997.12,989.985,992.48,1017.7669999999999,1039.24,1025.15,1036.843,1030.47,1057.83,1056.98,1069.15,1073.31,1063.98,1052.64,1047.55,0.0,1085.145,1080.75,1106.0910000000001,1086.32,1066.75,1061.1,1092.298,1066.5,1060.91,1070.87,1111.9660000000001,1116.24,1130.982,1118.725,1131.818,1092.9,1093.98,1095.618,1122.067,1131.7,1120.113,1112.295
11:21,1027.89,1046.142,1080.327,1065.0430000000001,1058.329,1043.96,1036.42,1054.5,1007.3,998.0,990.567,992.78,1017.0,1039.93,1024.5,1036.145,1028.94,1058.0,1057.06,1068.932,1074.265,1063.52,1052.74,1047.25,0.0,1084.973,1081.68,1106.08,1086.49,1066.8139999999999,1061.808,1090.98,1065.6,1061.57,1070.87,1111.414,1116.516,1130.89,1118.771,1132.346,1094.89,1094.54,1096.472,1122.55,1131.992,1120.48,1112.665
11:22,1026.09,1047.8,1079.55,1063.605,1057.31,1044.26,1036.05,1053.24,1007.0,996.5,989.6289999999999,991.46,1016.11,1037.572,1024.56,1035.1689999999999,1029.798,1058.59,1056.91,1068.766,1074.587,1063.01,1052.85,1048.29,0.0,1085.22,1081.2,1105.12,1086.126,1066.19,1061.93,1091.04,1066.09,1062.51,1070.407,1112.02,1117.38,1132.0,1117.51,1132.747,1094.6,1094.625,1097.097,1120.92,1132.012,1120.228,1113.156
11:23,1025.6,1048.55,1079.442,1064.64,1056.04,1044.758,1034.49,1053.335,1007.62,996.8660000000001,989.49,992.33,1015.5169999999999,1038.222,1024.56,1036.485,1029.296,1058.94,1057.6,1068.6689999999999,1075.67,1063.07,1053.14,1048.72,0.0,1085.52,1081.022,1104.84,1086.02,1065.39,1062.44,1090.77,1065.69,1061.671,1070.67,1111.765,1116.7069999999999,1131.195,1118.212,1131.722,1094.9,1095.19,1097.63,1120.538,1131.59,1120.389,1113.17
11:24,1024.894,1048.77,1079.82,1065.13,1055.53,1045.083,1033.82,1053.14,1008.289,995.765,988.22,990.7919999999999,1014.5,1038.87,1024.28,1035.6,1027.745,1056.595,1057.119,1069.67,1075.0,1062.79,1053.93,1048.91,0.0,1085.7,1080.76,1105.07,1086.13,1065.107,1062.512,1091.46,1066.89,1061.26,1070.599,1112.72,1116.0,1130.32,1118.53,1129.55,1094.36,1095.65,1097.05,1121.175,1131.46,1119.65,1113.35
11:25,1028.657,1048.62,1079.11,1065.86,1054.78,1045.43,1032.858,1052.63,1009.49,993.33,987.54,991.7410000000001,1014.53,1040.5,1025.64,1035.485,1026.805,1057.56,1056.8,1068.167,1074.557,1062.43,1054.153,1048.55,0.0,1085.86,1080.05,1105.8,1086.47,1065.71,1062.43,1091.173,1067.279,1060.194,1070.369,1113.078,1116.483,1130.07,1117.55,1128.871,1094.39,1095.0,1096.848,1121.359,1130.71,1120.24,1114.27
11:26,1027.96,1049.415,1079.124,1065.849,1055.67,1045.77,1033.55,1053.68,1008.1160000000001,992.6060000000001,986.05,993.1619999999999,1017.334,1038.079,1025.37,1036.28,1027.0,1055.73,1057.035,1067.32,1075.32,1063.145,1053.39,1048.28,0.0,1085.46,1079.47,1106.145,1086.6,1065.608,1061.93,1091.12,1067.282,1060.98,1070.16,1113.2,1116.185,1130.14,1117.77,1127.47,1093.46,1094.68,1096.67,1120.8,1130.17,1120.24,1114.19
11:27,1028.72,1047.93,1079.12,1066.31,1056.76,1045.775,1031.935,1053.81,1006.71,992.62,986.308,993.707,1018.7669999999999,1040.04,1026.47,1033.5,1025.97,1057.278,1057.229,1066.13,1075.09,1062.74,1053.7,1048.31,0.0,1085.0230000000001,1080.43,1105.8039999999999,1086.0,1065.474,1062.75,1090.51,1067.9,1061.15,1070.139,1112.5439999999999,1115.8,1129.639,1117.675,1126.766,1094.338,1093.975,1097.339,1121.14,1129.6,1120.07,1114.112
11:28,1028.162,1048.372,1079.907,1066.387,1057.65,1046.094,1032.51,1052.5,1006.013,995.54,985.71,994.5,1019.67,1039.67,1026.79,1032.78,1026.43,1057.03,1057.48,1065.08,1075.57,1062.74,1053.37,1048.39,0.0,1085.37,1080.14,1106.37,1085.95,1066.107,1063.23,1090.406,1067.87,1061.59,1070.0330000000001,1112.388,1115.41,1128.53,1117.86,1126.42,1093.5439999999999,1094.11,1096.76,1122.421,1129.0,1120.17,1114.04
11:29,1030.47,1049.12,1078.712,1066.12,1056.83,1045.0330000000001,1032.98,1053.77,1008.67,997.174,986.78,994.24,1019.24,1039.65,1027.06,1033.59,1025.335,1058.0,1057.48,1065.08,1075.104,1063.26,1053.295,1047.98,0.0,1085.56,1080.8319999999999,1106.96,1085.52,1066.569,1063.39,1090.462,1067.761,1061.45,1069.99,1112.583,1115.509,1128.11,1118.23,1127.286,1093.239,1093.26,1096.94,1122.539,1129.08,1120.097,1114.25
11:30,1032.45,1048.902,1079.265,1067.39,1057.464,1044.316,1033.68,1054.5539999999999,1009.0,996.5,987.01,994.863,1019.5,1039.0,1027.838,1033.455,1025.546,1056.16,1057.464,1063.46,1074.415,1063.83,1053.239,1048.17,0.0,1085.0,1080.1860000000001,1106.885,1085.639,1066.52,1063.4389999999999,1090.95,1068.54,1062.025,1069.95,1111.737,1115.006,1128.59,1118.827,1127.849,1091.31,1094.036,1095.77,1122.3,1126.07,1118.87,1114.065
11:31,1032.62,1048.34,1079.81,1066.343,1058.39,1043.39,1033.953,1055.1019999999999,1009.51,995.75,989.1,994.4689999999999,1018.17,1038.487,1026.6,1034.302,1026.465,1055.3419999999999,1056.974,1064.185,1074.89,1063.0,1054.84,1048.05,0.0,1085.37,1080.242,1105.75,1086.1,1066.493,1063.888,1090.76,1068.5,1062.91,1070.281,1111.88,1116.15,1128.03,1119.21,1127.667,1092.096,1092.655,1095.4,1123.006,1125.58,1118.22,1114.49
11:32,1031.61,1048.6,1078.797,1064.9289999999999,1058.64,1045.04,1034.549,1054.375,1011.02,996.43,989.77,996.5939999999999,1019.21,1037.84,1025.56,1035.45,1024.19,1056.65,1058.887,1063.068,1074.903,1063.63,1054.5439999999999,1048.52,0.0,1085.28,1080.38,1105.08,1086.12,1066.415,1064.88,1090.86,1068.9,1062.014,1069.33,1111.69,1115.47,1128.37,1119.298,1127.47,1089.0,1092.65,1095.65,1123.22,1125.4,1118.3410000000001,1114.343
11:33,1031.21,1048.028,1078.2910000000002,1065.88,1059.67,1045.372,1036.435,1053.35,1007.6,997.1080000000001,987.8860000000001,995.99,1019.181,1036.963,1024.2269999999999,1035.5,1025.64,1056.98,1060.64,1063.0,1074.79,1062.14,1054.65,1048.9669999999999,0.0,1085.5,1080.943,1105.36,1086.51,1067.0,1063.64,1090.892,1067.803,1061.62,1069.7,1111.88,1116.03,1128.38,1119.738,1128.4,1089.655,1092.81,1095.71,1123.2160000000001,1133.921,1118.81,1114.3410000000001
11:34,1028.6760000000002,1047.607,1077.71,1065.76,1058.705,1044.62,1036.724,1053.54,1008.49,996.89,989.93,995.695,1016.08,1037.98,1024.768,1036.024,1024.869,1057.64,1061.28,1063.295,1073.6,1063.66,1055.24,1048.82,1071.36,1086.751,1081.12,1105.799,1085.74,1068.22,1064.67,1091.0,1067.04,1061.6,1069.195,1112.501,1116.01,1128.73,1119.68,1127.2,1089.05,1093.045,1096.15,1123.15,1125.27,1118.205,1115.0
11:35,1030.87,1048.54,1077.2,1066.025,1059.388,1044.096,1038.2060000000001,1053.22,1008.08,994.98,989.6469999999999,994.45,1015.24,1039.55,1025.17,1034.37,1028.23,1055.32,1062.97,1063.76,1073.71,1065.29,1055.62,1049.45,0.0,1086.998,1080.9089999999999,1105.72,1085.999,1067.757,1064.25,1090.402,1066.414,1062.097,1068.89,1112.66,1116.443,1128.07,1120.028,1126.1,1088.989,1092.52,1095.67,1123.0,1125.29,1118.33,1115.0
11:36,1030.39,1048.639,1077.59,1064.68,1057.91,1043.42,1038.6860000000001,1053.4,1008.455,995.71,987.82,995.56,1015.22,1040.35,1027.018,1033.928,1028.6,1055.514,1063.15,1065.0,1074.873,1065.57,1055.635,1049.135,0.0,1086.53,1081.025,1105.76,1085.41,1066.927,1064.68,1090.14,1066.997,1062.8410000000001,1068.95,1112.349,1116.8,1127.2,1120.115,1126.927,1088.0,1092.027,1095.645,1122.4560000000001,1126.579,1119.73,1114.23
11:37,1034.76,1046.63,1077.02,1064.27,1056.454,1042.83,1039.0510000000002,1054.43,1008.24,994.85,988.42,996.49,1014.8580000000001,1038.525,1027.391,1035.308,1030.964,1055.68,1063.785,1064.01,1073.736,1065.8,1055.687,1049.555,0.0,1085.89,1080.7,1105.94,1085.49,1065.93,1067.29,1090.04,1066.0339999999999,1062.26,1068.56,1113.7,1116.32,1126.723,1121.368,1127.19,1089.55,1090.871,1095.4360000000001,1122.5,1126.5710000000001,1118.435,1113.31
11:38,1035.31,1049.21,1077.07,1065.055,1057.17,1043.96,1039.478,1054.742,1006.73,993.01,988.77,997.105,1017.06,1042.111,1026.93,1032.95,1032.11,1054.69,1063.0,1064.3,1072.94,1065.858,1055.5,1050.462,0.0,1085.51,1081.48,1105.883,1085.65,1065.859,1067.74,1089.12,1066.5,1062.75,1068.29,1113.2730000000001,1116.59,1125.7,1121.9,1127.5,1091.17,1092.26,1094.155,1122.4,1126.0,1119.19,1113.63
11:39,1035.27,1048.87,1077.463,1065.4460000000001,1057.94,1043.92,1039.062,1055.0,1006.76,992.81,989.059,998.0,1015.5,1041.7,1025.769,1033.06,1032.15,1055.99,1063.697,1063.54,1073.87,1065.44,1055.61,1050.782,0.0,1086.19,1081.48,1105.69,1085.46,1066.723,1067.549,1087.25,1066.76,1062.64,1068.19,1113.7,1116.425,1126.07,1122.8,1127.48,1091.4080000000001,1092.278,1093.8,1122.57,1126.34,1119.635,1113.941
11:40,1035.647,1048.59,1078.4289999999999,1065.507,1058.683,1043.03,1039.01,1054.34,1008.57,993.488,990.67,998.55,1014.457,1042.26,1027.0,1035.05,1032.99,1057.55,1063.893,1064.78,1073.28,1065.239,1055.32,1051.145,0.0,1086.97,1081.32,1106.0,1083.73,1066.298,1067.58,1087.991,1066.484,1062.02,1068.38,1113.51,1117.49,1125.97,1123.7,1127.4180000000001,1091.0,1093.76,1094.303,1122.12,1125.6,1120.6019999999999,1113.965
11:41,1034.236,1047.475,1078.56,1064.67,1058.225,1042.67,1040.97,1053.49,1007.59,994.22,990.4989999999999,997.85,1013.3589999999999,1041.7730000000001,1025.613,1036.41,1033.042,1057.48,1065.548,1064.91,1073.26,1064.787,1055.052,1051.02,0.0,1086.606,1080.64,1106.29,1083.02,1066.399,1067.22,1088.96,1065.85,1062.48,1068.69,1113.4,1117.48,1125.6,1123.4,1127.062,1091.29,1093.26,1094.896,1122.5,1126.34,1120.305,1114.27
11:42,1035.02,1046.63,1078.573,1064.44,1058.27,1042.975,1040.09,1054.053,1006.678,993.88,988.59,1000.3589999999999,1012.3660000000001,1041.35,1025.97,1035.62,1034.6,1057.06,1066.2939999999999,1064.925,1073.87,1064.36,1054.945,1051.11,0.0,1086.38,1080.04,1106.3110000000001,1082.48,1065.75,1067.027,1089.42,1065.83,1062.72,1069.09,1113.42,1117.695,1125.345,1123.32,1126.5,1092.335,1093.417,1094.812,1122.68,1127.132,1120.704,1113.08
11:43,1034.69,1047.39,1079.0910000000001,1066.999,1057.78,1043.4080000000001,1039.61,1054.213,1004.76,994.704,987.7,1000.06,1013.05,1042.32,1026.93,1036.64,1035.005,1057.79,1066.0,1064.685,1074.07,1064.7,1055.22,1050.482,0.0,1086.99,1080.161,1105.84,1082.98,1066.77,1067.384,1089.78,1065.71,1062.51,1068.9,1114.04,1117.276,1124.9,1123.603,1126.917,1093.15,1094.121,1093.915,1123.05,1126.6580000000001,1121.603,1113.11
11:44,1035.505,1047.74,1078.93,1068.437,1056.13,1042.89,1038.58,1055.0,1003.54,994.263,988.05,998.939,1011.08,1040.45,1027.2,1036.0,1033.4289999999999,1056.79,1066.937,1064.83,1073.86,1064.29,1056.35,1049.98,0.0,1086.77,1080.48,1106.27,1082.52,1066.34,1066.87,1089.678,1065.01,1063.29,1068.732,1113.71,1117.805,1125.06,1123.69,1125.547,1092.51,1093.81,1094.884,1122.88,1126.12,1121.5439999999999,1112.979
11:45,1038.187,1046.51,1078.508,1067.911,1054.855,1042.172,1038.42,1055.0,1003.263,994.3,987.01,997.668,1010.54,1039.92,1026.78,1034.64,1033.05,1057.525,1067.43,1066.333,1074.72,1064.0439999999999,1056.93,1049.736,0.0,1087.22,1081.04,1106.62,1081.53,1065.42,1068.05,1090.71,1065.476,1062.17,1069.08,1113.863,1118.18,1124.292,1123.84,1125.749,1091.649,1093.2,1094.36,1121.98,1126.77,1122.09,1112.475
11:46,1036.5,1044.92,1078.06,1067.0,1054.455,1042.764,1038.81,1055.0,1002.73,993.595,984.14,997.309,1011.199,1040.32,1027.383,1034.885,1034.6,1056.643,1067.809,1066.49,1073.8,1063.6,1057.122,1049.61,0.0,1086.263,1079.68,1106.335,1080.965,1064.335,1068.349,1090.755,1065.0,1062.2,1069.94,1114.56,1118.101,1125.0539999999999,1123.35,1125.358,1091.235,1091.8519999999999,1095.39,1121.595,1126.94,1122.621,1113.0
11:47,1035.0510000000002,1046.36,1078.677,1066.826,1053.45,1042.95,1040.7,1054.66,1004.07,992.173,984.85,998.322,1010.58,1039.74,1028.25,1035.61,1033.63,1056.695,1067.81,1065.549,1074.06,1064.14,1056.94,1049.742,0.0,1085.899,1079.924,1105.54,1082.11,1064.149,1067.71,1090.764,1064.49,1062.99,1070.032,1115.0,1117.45,1124.94,1124.101,1124.928,1090.07,1091.527,1095.81,1121.4189999999999,1127.228,1122.0,1112.98
11:48,1035.05,1047.97,1078.83,1066.079,1053.5,1043.687,1041.43,1056.14,1001.3,992.74,984.38,999.6,1009.76,1039.55,0.0,1034.26,1033.3519999999999,1058.0710000000001,1069.772,1066.66,1073.95,1063.558,1056.99,1049.55,0.0,1085.0,1079.38,1105.8,1080.995,1063.19,1068.02,1091.016,1065.86,1062.185,1069.72,1114.483,1118.032,1125.052,1124.382,1124.32,1089.32,1092.837,1095.79,1121.809,1127.51,1122.14,1113.52
11:49,1036.22,1048.339,1079.628,1065.94,1052.705,1045.18,1041.399,1057.51,1001.0,990.0,982.4,999.6510000000001,1010.45,1040.97,0.0,1036.22,1033.53,1056.997,1067.249,1067.068,1075.32,1064.27,1056.27,1048.53,0.0,1084.32,1080.01,1104.58,1081.404,1062.76,1068.69,1090.79,1066.486,1062.175,1070.01,1114.9,1118.09,1125.0639999999999,1125.4,1124.5,1088.858,1092.33,1096.03,1122.104,1126.288,1122.6,1114.0
11:50,1037.18,1049.18,1078.15,1065.29,1051.362,1045.61,1042.49,1058.203,999.8,991.13,984.84,997.79,1011.472,1040.91,0.0,1034.26,1032.935,1058.26,1068.88,1066.74,1074.62,1063.861,1056.126,1048.56,0.0,1084.6,1079.78,1104.77,1081.5339999999999,1064.2,1068.595,1090.94,1066.9,1062.589,1069.7,1114.91,1118.8,1125.37,1126.14,1123.88,1090.0,1093.285,1095.424,1122.025,1126.1689999999999,1122.57,1113.71
11:51,1038.67,1050.26,1077.657,1064.71,1051.708,1045.34,1040.356,1058.1480000000001,999.15,991.595,985.0,996.9839999999999,1012.88,1042.0,0.0,1035.27,1031.265,1058.26,1069.25,1066.78,1075.3,1064.11,1056.0,1048.962,0.0,1084.965,1079.73,1105.02,1081.1,1064.37,1068.864,1091.34,1067.6660000000002,1062.94,1069.902,1114.31,1117.46,1124.802,1126.25,1124.603,1091.0,1093.498,1094.14,1121.72,1126.413,1123.25,1113.769
11:52,1037.85,1049.131,1079.0810000000001,1064.29,1049.5430000000001,1045.597,1040.11,1059.19,1001.04,992.855,984.768,997.184,1011.96,1042.55,0.0,1033.518,1031.07,1059.33,1068.6989999999998,1065.13,1075.75,1064.2,1055.71,1048.11,0.0,1084.98,1079.38,1104.78,1080.076,1064.0,1069.059,1091.205,1067.76,1063.178,1069.94,1114.25,1117.67,1125.505,1125.85,1124.53,1089.0,1093.5,1094.59,1121.868,1126.415,1123.12,1114.95
11:53,1035.53,1049.608,1079.71,1064.8,1049.45,1046.3310000000001,1039.63,1058.693,1004.77,991.605,984.27,998.0,1010.436,1044.23,0.0,1034.547,1028.938,1059.1,1068.97,1065.812,1077.009,1063.895,1055.356,1047.08,0.0,1084.92,1079.36,1105.1,1080.31,1063.09,1069.0,1090.997,1067.118,1063.22,1070.57,1114.761,1118.41,1125.245,1126.502,1123.443,1090.17,1093.59,1094.921,1122.67,1127.44,1123.046,1114.7
11:54,1036.264,1050.58,1079.38,1063.271,1049.745,1046.104,1040.367,1058.43,1004.69,990.63,985.805,998.02,1010.14,1042.863,0.0,1032.797,1029.63,1060.0,1068.45,1065.5,1077.15,1064.04,1055.154,1047.19,0.0,1084.624,1078.766,1104.785,1080.21,1061.767,1069.055,1091.05,1066.82,1063.23,1070.325,1115.125,1118.147,1124.68,1126.3519999999999,1124.298,1089.269,1095.141,1095.113,1122.802,1127.515,1123.411,1115.97
11:55,1036.578,1050.69,1077.7730000000001,1063.35,1049.43,1047.92,1040.1,1057.014,1010.553,991.313,986.65,999.441,1008.916,1041.86,0.0,1033.475,1029.84,1058.16,1068.82,1066.67,1076.57,1063.51,1054.937,1048.0,1074.618,1083.69,1079.226,1104.242,1079.79,1061.683,1069.2060000000001,1091.17,1066.559,1062.9,1070.28,1115.381,1119.08,1124.0,1125.339,1123.277,1089.46,1095.16,1094.786,1122.61,1127.83,1123.7060000000001,1115.52
11:56,1037.631,1049.25,1078.458,1063.35,1048.6,1048.149,1041.24,1056.8,1008.38,990.895,987.18,1000.52,1010.855,1042.62,0.0,1034.66,1029.6,1059.242,1069.178,1065.5,1076.28,1063.16,1054.88,1048.38,1075.21,1083.76,1079.04,1104.921,1080.195,1062.985,1069.63,1091.603,1067.25,1062.7,1070.22,1116.0,1119.205,1124.5,1125.781,1122.55,1088.53,1096.059,1094.89,1122.945,1127.71,1123.265,1115.2
11:57,1034.76,1049.0,1077.71,1064.36,1047.17,1048.9160000000002,1042.06,1058.71,1007.64,990.24,986.928,1000.86,1011.45,1041.374,0.0,1033.382,1028.49,1059.3,1068.6,1066.44,1075.57,1064.2,1054.62,1049.01,1076.48,1083.1,1079.3,1105.05,1079.62,1062.67,1069.5410000000002,1091.7830000000001,1068.0,1062.62,1070.73,1117.2,1118.6,1124.585,1125.94,1123.14,1089.326,1095.99,1096.0339999999999,1122.98,1128.0,1122.36,1115.43
11:58,1033.57,1051.21,1077.303,1064.94,1046.4360000000001,1050.0,1039.897,1059.1,1005.19,989.51,984.57,1000.99,1011.97,1042.18,0.0,1030.972,1028.56,1060.828,1068.5,1067.25,1075.53,1064.89,1054.6,1048.71,1077.2,1083.46,1079.45,1105.56,1079.34,1061.5,1070.54,1092.536,1066.802,1063.099,1071.87,1117.08,1119.049,1124.759,1126.51,1122.737,1087.55,1096.24,1096.64,1122.619,1127.953,1122.93,1116.15
11:59,1033.547,1049.9,1079.88,1061.16,1046.614,1050.82,1040.05,1059.066,1006.07,986.7,984.61,1002.76,1011.97,1042.318,0.0,1030.499,1029.01,1060.38,1068.1,1067.131,1075.24,1064.82,1054.8239999999998,1048.22,1077.43,1083.1960000000001,1079.75,1105.06,1079.06,1061.742,1070.87,1092.75,1066.0,1062.719,1071.34,1115.723,1118.7,1124.13,1125.9389999999999,1121.45,1088.766,1096.0,1096.14,1122.34,1128.7,1123.0,1114.9
12:00,1032.89,1049.161,1080.191,1061.0,1046.74,1052.17,1041.56,1059.21,1008.444,985.997,988.523,1003.5,1010.535,1042.626,0.0,1029.87,1028.538,1059.88,1067.63,1067.453,1075.2,1065.15,1054.07,1047.98,1077.185,1084.026,1079.26,1106.94,1079.224,1061.59,1071.01,1091.98,1066.15,1062.656,1071.35,1114.98,1118.262,1124.785,1125.7,1121.71,1088.3139999999999,1096.49,1096.82,1122.02,1128.6,1121.703,1115.718
12:01,1032.78,1049.4,1080.4260000000002,1059.51,1047.962,1051.983,1041.33,1059.99,1006.1419999999999,985.16,987.11,1002.88,1011.29,1042.18,0.0,1030.23,1029.9,1059.9,1067.23,1067.45,1075.37,1064.85,1054.0,1047.93,1077.951,1083.87,1080.0,1106.719,1079.82,1062.138,1070.93,1091.44,1065.0,1062.26,1071.0,1114.955,1117.78,1124.899,1125.99,1121.06,1088.26,1096.87,1096.69,1122.162,1128.18,1121.33,1114.911
12:02,1031.14,1048.49,1081.08,1058.03,1047.93,1051.0,1041.36,1059.87,1008.23,985.15,986.245,1003.0,1012.12,1042.97,0.0,1031.46,1028.731,1059.2069999999999,1066.44,1066.69,1076.08,1064.47,1054.982,1047.998,1078.87,1084.44,1080.355,1107.625,1078.96,1062.511,1070.45,1091.98,1064.271,1062.28,1071.35,1114.66,1117.858,1124.911,1125.15,1121.38,1087.31,1095.052,1097.17,1122.144,1129.27,1121.97,1114.567
12:03,1031.0,1048.45,1080.876,1059.0,1048.7,1049.83,1041.0839999999998,1059.09,1010.185,986.618,987.08,1004.0,1011.31,1041.45,0.0,1031.958,1027.53,1058.2,1065.33,1067.81,1075.47,1064.586,1054.53,1047.882,1078.61,1083.03,1080.673,1107.674,1079.27,1062.9,1070.27,1091.91,1064.38,1062.487,1070.8010000000002,1114.96,1118.027,1124.851,1125.401,1121.07,1086.556,1094.71,1097.34,1122.0410000000002,1129.8,1122.61,1115.147
12:04,1031.28,1046.23,1080.44,1058.25,1049.13,1051.07,1042.232,1058.425,1009.8,985.312,987.71,1003.89,1010.0,1044.83,0.0,1030.3,1026.763,1058.128,1066.22,1067.37,1075.308,1064.719,1054.89,1048.29,1078.96,1083.92,1080.33,1107.059,1079.46,1062.6760000000002,1069.871,1091.3,1065.52,1062.78,1071.1,1114.115,1117.34,1124.607,1125.7,1121.085,1087.0,1094.546,1096.76,1121.996,1129.1889999999999,1122.62,1114.98
12:05,1030.18,1046.97,1079.583,1059.245,1051.3,1052.22,1044.67,1059.56,1008.0,984.51,987.53,1004.25,1010.42,1044.109,0.0,1031.068,1025.98,1058.872,1067.12,1067.2,1074.387,1063.894,1054.641,1047.463,1078.685,1084.583,1080.27,1106.48,1079.78,1062.461,1069.45,1091.44,1065.31,1063.26,1070.87,1114.395,1117.67,1124.9,1125.77,1121.01,1088.04,1094.74,1096.75,1121.177,1129.21,1122.48,1115.17
12:06,1031.52,1045.32,1079.032,1059.428,1051.07,1051.5,1044.42,1059.05,1006.242,981.92,986.7,1004.61,1011.61,1044.0,0.0,1029.79,1025.48,1058.664,1066.7169999999999,1067.77,1074.69,1064.16,1055.05,1048.065,1079.487,1084.35,1079.35,1105.517,1080.214,1063.005,1069.86,1091.99,1064.57,1063.69,1070.115,1114.359,1118.63,1124.8,1125.0,1119.86,1088.27,1094.26,1097.2,1121.922,1129.205,1122.671,1115.07
12:07,1031.952,1044.0839999999998,1078.0,1060.19,1049.329,1051.11,1044.74,1059.74,1011.34,981.0,988.03,1005.12,1011.76,1044.41,0.0,1029.71,1023.85,1059.17,1066.57,1067.185,1074.02,1064.69,1055.01,1048.57,1078.87,1084.063,1079.94,1105.078,1081.22,1063.501,1069.72,1091.56,1065.428,1063.3410000000001,1070.55,1113.895,1118.57,1124.675,1124.637,1118.75,1089.25,1093.272,1097.0,1121.41,1128.91,1123.21,1116.0
