,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-15,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-31,2019-02-01,2019-02-05,2019-02-07,2019-02-12,2019-02-13,2019-02-14,2019-02-15
30 min,55.62606666666668,56.33716666666668,56.40183333333334,55.59233333333331,54.2752,53.76700000000001,52.34533333333333,52.41150000000001,51.94100000000001,52.764233333333344,52.536533333333324,52.17983333333333,50.992000000000004,53.11903333333333,53.61813333333331,54.06613333333335,55.25023333333333,55.653500000000015,55.25933333333333,55.18216666666668,56.16273333333335,56.41983333333333,57.11016666666665,55.49966666666666,56.031333333333315,56.77366666666665,57.802666666666674,57.270500000000006,57.388200000000005,59.137533333333316,58.965566666666675,60.18429999999999,58.64016666666666,59.1978,59.52169999999999,59.29636666666666,58.70756666666668
4 hr,55.36357500000004,56.60100416666663,56.409841666666644,55.708804166666674,54.69403333333333,53.93271666666663,53.16745833333336,52.36385833333334,52.17174166666668,52.26228333333333,52.65812500000001,52.214854166666676,51.088175000000014,53.23562083333333,53.592275,53.952887499999996,55.3319375,55.41992916666665,55.27310000000008,55.23694583333337,56.28405833333337,56.10227916666666,57.22702916666674,55.6093125,55.97802916666663,56.6947416666667,57.819279166666675,57.225341666666694,57.31394583333336,59.09931250000002,58.99278333333334,60.12460833333337,58.49694166666669,59.276966666666745,59.50026666666667,59.26541666666667,58.69736249999997
4.5 hr,55.37838148148151,56.60789999999996,56.41659999999998,55.721970370370364,54.74258888888886,53.93248148148143,53.22488518518521,52.36643333333332,52.21414074074076,52.208381481481474,52.66492222222222,52.22005555555556,51.115470370370396,53.21814444444445,53.56288888888891,53.908370370370385,55.294229629629626,55.40679629629625,55.26992962962966,55.24189259259263,56.268829629629664,56.09427777777776,57.225233333333364,55.6480666666667,55.968637037037006,56.68873703703704,57.834629629629646,57.2087851851852,57.31975925925928,59.0991703703704,58.999222222222215,60.1095592592593,58.47604074074075,59.27702592592604,59.500107407407384,59.23257407407408,58.71119999999996
40 day,54.51188500000001,54.563632500000004,54.594087499999986,54.62157,54.66341250000001,54.67705500000001,54.62111,54.58867,54.59724250000001,54.58875000000002,54.673602499999994,54.59583,54.482085000000005,54.4240525,54.3805025,54.313035,54.318897500000006,54.374635,54.4382075,54.4708575,54.4765625,54.490155,54.550957499999996,54.60298499999999,54.633325,54.69776250000001,54.755759999999995,54.799785,54.805674999999994,54.928637500000015,54.9529825,55.118877499999996,55.3437,55.60838,55.72000999999999,55.851625,55.982124999999996
45 min,55.63740000000001,56.35042222222225,56.4038888888889,55.60704444444443,54.30691111111111,53.72966666666666,52.313555555555546,52.424711111111115,51.969111111111125,52.68304444444443,52.5210222222222,52.15544444444444,50.96311111111113,53.11675555555554,53.62922222222221,54.07475555555555,55.29077777777779,55.635888888888914,55.23522222222221,55.18824444444444,56.210400000000014,56.398266666666686,57.10788888888889,55.45833333333334,56.04293333333333,56.790822222222225,57.79611111111114,57.28255555555558,57.40262222222222,59.09013333333331,58.945377777777786,60.20304444444443,58.60222222222223,59.21608888888889,59.526999999999994,59.278088888888874,58.6813777777778
5 day,55.37946000000001,55.11998,55.11998,55.16158,55.0566,54.789399999999986,54.17348,53.494040000000005,52.899080000000005,52.31,52.525999999999996,52.666,52.275999999999996,52.35999999999999,52.52,52.794,53.367999999999995,54.298,54.739999999999995,55.20400000000001,55.38099999999999,55.54100000000001,55.915,56.125,56.287,56.434000000000005,56.712,56.760000000000005,57.1,58.096000000000004,58.318000000000005,59.23,59.312,59.036,59.02,59.11999999999999,59.126
5 hr,55.4027266666667,56.61879333333331,56.413389999999985,55.73251333333335,54.79246333333332,53.93066666666661,53.26518000000001,52.38866333333332,52.24356000000003,52.138693333333336,52.6765,52.22026666666667,51.12815000000002,53.20849666666668,53.53100333333336,53.87656666666668,55.26029333333332,55.39026333333329,55.26677000000001,55.24571333333339,56.24528000000001,56.085600000000014,57.2242566666667,55.67924666666669,55.97709333333331,56.67435333333335,57.84295333333332,57.20444666666665,57.31836666666666,59.09033333333336,58.99163666666662,60.08649333333336,58.4978466666667,59.27644333333343,59.51476333333332,59.20447666666667,58.72867999999995
5 min,55.50899999999999,56.153000000000006,56.358000000000004,55.636,54.3962,53.70399999999999,52.513999999999996,52.399,52.044000000000004,52.923,52.535000000000004,52.313,50.992000000000004,53.112,53.6092,53.998400000000004,55.25,55.63499999999999,55.289,55.2,56.1,56.404999999999994,57.11099999999999,55.611000000000004,56.032,56.765,57.857000000000006,57.352,57.318000000000005,59.27719999999999,58.967999999999996,60.157,58.660000000000004,59.188,59.5412,59.248000000000005,58.7648
5.5 hr,55.434236363636394,56.62187575757575,56.416793939393955,55.733509090909095,54.808021212121204,53.937442424242356,53.307006060606035,52.421269696969645,52.28616060606062,52.076175757575754,52.70270303030303,52.20144545454545,51.127500000000026,53.1838,53.49391818181821,53.843766666666674,55.22822121212122,55.36933636363632,55.2561090909091,55.25261818181824,56.21636363636364,56.07312121212117,57.213896969696975,55.70636666666671,55.986978787878805,56.66367272727273,57.850139393939365,57.19946666666664,57.32985757575753,59.09890303030306,58.98962121212116,60.064618181818226,58.55278787878793,59.27540000000008,59.539254545454526,59.18852727272727,58.751163636363586
50 day,54.76185199999999,54.68678199999999,54.64439399999998,54.59150799999998,54.54714,54.49704799999999,54.43902199999999,54.39108399999999,54.37338199999999,54.319448,54.23976399999999,54.24092999999999,54.20024399999999,54.167087999999985,54.164335999999984,54.209794,54.255486,54.328399999999995,54.42283399999999,54.538682,54.551564,54.56956800000002,54.60474200000001,54.61170200000001,54.59952800000001,54.63661800000002,54.72500800000001,54.81806600000001,54.884776,55.034250000000014,55.095124,55.31538799999999,55.49901,55.671139999999994,55.74043799999998,55.78611,55.80258599999999
50 min,55.63646000000001,56.359980000000014,56.39560000000002,55.61587999999999,54.33062000000001,53.72049999999999,52.314399999999985,52.41994,51.98320000000002,52.656839999999974,52.51471999999998,52.148599999999995,50.956000000000024,53.12017999999999,53.62829999999999,54.07058,55.30170000000001,55.62550000000004,55.23355999999999,55.19402,56.221860000000014,56.39328000000001,57.109100000000005,55.446200000000005,56.040600000000005,56.79614000000001,57.79390000000002,57.284100000000024,57.399260000000005,59.07991999999999,58.93874000000001,60.20535999999997,58.58740000000001,59.222180000000016,59.5237,59.27507999999999,58.677080000000004
55 min,55.62023636363638,56.3647090909091,56.39054545454548,55.61661818181817,54.349654545454555,53.71027272727271,52.297545454545435,52.40394545454545,52.005727272727285,52.62803636363634,52.51374545454543,52.145636363636356,50.95145454545456,53.12143636363635,53.62821818181818,54.06656363636364,55.3099090909091,55.62200000000004,55.232509090909076,55.196200000000005,56.23154545454547,56.3905272727273,57.10981818181819,55.43318181818182,56.036363636363625,56.80103636363637,57.79263636363639,57.28390909090912,57.39405454545456,59.076018181818164,58.93385454545456,60.209145454545435,58.576,59.22883636363638,59.520090909090904,59.28007272727271,58.675709090909095
6 hr,55.45998055555559,56.62101111111107,56.43542222222227,55.72916111111111,54.814074999999995,53.941063888888834,53.34713333333332,52.44604166666664,52.32856388888891,52.03697222222222,52.7418138888889,52.17929444444441,51.13491388888889,53.12670277777776,53.451119444444494,53.83612777777779,55.21230000000003,55.34198888888884,55.24361666666669,55.26528333333339,56.199094444444434,56.064508333333286,57.185738888888906,55.731877777777825,56.00720555555555,56.65262500000001,57.8481972222222,57.184336111111044,57.343355555555505,59.09122222222225,58.98372222222217,60.029686111111154,58.60053333333338,59.2823722222223,59.556958333333306,59.17937777777778,58.75951111111106
6.5 hr,55.486184615384644,56.60798461538459,56.4442743589744,55.70800769230769,54.81650769230771,53.949764102564075,53.38155897435894,52.45715384615382,52.35896923076923,52.02858974358972,52.78554358974358,52.14583589743588,51.158951282051305,53.056341025641004,53.4121153846154,53.83970512820512,55.19091025641028,55.314584615384575,55.23454615384622,55.27324102564105,56.17754102564102,56.050123076923036,57.165187179487205,55.759974358974404,56.02670000000001,56.63247435897434,57.8350358974359,57.16606410256406,57.352228205128156,59.07500000000003,58.98142307692304,59.98989230769234,58.628874358974414,59.29689487179494,59.582987179487134,59.16250769230769,58.77237179487174
60 day,55.46428833333332,55.44299499999998,55.415099999999974,55.351716666666654,55.25944666666666,55.15200833333333,55.04175499999999,54.92653833333332,54.80003999999998,54.559826666666666,54.27834666666665,54.214449999999985,54.12970666666665,54.09101833333331,54.07040333333331,54.087818333333324,54.12886666666666,54.14737333333332,54.177044999999985,54.19963666666665,54.26319166666666,54.32012,54.36049,54.393029999999996,54.465745,54.53082166666668,54.62808333333333,54.741945,54.842103333333334,55.003803333333344,55.06047333333334,55.20391833333334,55.31451500000001,55.59281333333333,55.675321666666655,55.731208333333335,55.77943666666666
70 day,55.78903857142857,55.72353285714285,55.6721757142857,55.63213571428571,55.57950428571428,55.52618,55.471291428571426,55.41653428571428,55.35040999999998,55.19077571428571,54.97469142857142,54.8725257142857,54.74357857142856,54.65736142857141,54.57517571428569,54.49431999999999,54.4303257142857,54.377994285714266,54.320235714285694,54.23843999999998,54.23731428571428,54.242534285714285,54.26765857142856,54.279845714285706,54.32462999999999,54.382957142857144,54.43010571428571,54.485681428571425,54.52526714285714,54.69202142857143,54.776531428571424,54.93188285714285,55.12699,55.455088571428576,55.55170142857142,55.60554571428572,55.65197714285714
80 day,56.385047499999985,56.341966249999984,56.295542499999975,56.227331249999985,56.14116875,56.0644275,55.96279625,55.84506374999999,55.72741124999999,55.50912125,55.26718624999999,55.20094124999997,55.12203249999997,55.08125499999998,55.04784249999998,55.01410874999999,54.97730125,54.95280375,54.93321374999998,54.85272999999999,54.810272499999996,54.76556875,54.74112874999999,54.69534124999999,54.650717499999985,54.6149725,54.596557499999996,54.57239375,54.56531125,54.615775,54.65159250000001,54.76549,54.923087499999994,55.10123374999999,55.17078999999999,55.25751874999999,55.329589999999975
90 day,56.840796666666655,56.77895333333332,56.72547333333331,56.65152555555554,56.56811444444443,56.4737111111111,56.372918888888876,56.2813622222222,56.19515888888887,56.07000888888888,55.836798888888865,55.742261111111084,55.645379999999975,55.561485555555535,55.46972333333331,55.38658777777776,55.31084444444443,55.262218888888874,55.2080522222222,55.126276666666655,55.10911444444444,55.099528888888884,55.10861555555554,55.10213777777777,55.09537444444444,55.08065666666668,55.083214444444444,55.08924555555556,55.087902222222226,55.083020000000005,55.07106111111112,55.0808588888889,55.06930888888889,55.07283222222223,55.093064444444444,55.126911111111106,55.15708222222221
Tomorrow,55.5696,55.8172,55.0348,53.9454,53.58,52.49,52.42,52.06,51.63,52.65,52.33,51.0,53.07,53.58,53.99,55.2,55.65,55.28,54.62,56.085,56.45,57.15,55.67,56.08,56.82,57.84,57.39,57.37,58.57,58.95,59.12,59.58,58.77,59.5,59.21,58.8,NULL
