,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
30 min,20.08783333333333,20.5875,19.878966666666663,19.862933333333334,18.720399999999998,19.480833333333333,18.149400000000004,18.01236666666666,17.668566666666663,18.423399999999997,18.75743333333333,17.1289,18.92396666666667,20.56203333333334,20.729666666666667,20.194566666666667,19.753833333333333,20.28336666666667,20.35836666666666,19.79906666666667,20.29493333333334,20.743499999999994,19.766399999999994,19.751966666666668,20.8139,21.91586666666667,19.28996666666667,22.924433333333333,24.413666666666668,24.332766666666668,24.135166666666674,23.303333333333338,23.261933333333335,22.572800000000008,23.075666666666667,22.908033333333332,22.82326666666667,22.885733333333334,23.11926666666667,23.68126666666667
4 hr,20.090645833333337,20.73725416666665,19.97305,20.070825000000003,19.132391666666685,19.55677500000001,18.81295416666665,17.75052083333333,17.093550000000015,18.34186666666665,18.791520833333333,17.175729166666667,18.87058333333333,20.4540125,20.504274999999996,20.519391666666667,19.53800416666666,20.176620833333327,20.440333333333335,19.92512916666666,20.08727499999999,20.794441666666692,19.94916666666667,19.728804166666674,20.82697083333335,21.716241666666672,19.310445833333315,22.515687499999995,24.721129166666678,24.47185833333334,24.316879166666663,23.245083333333344,23.385858333333314,22.56976666666667,22.929629166666675,22.9770625,22.954233333333327,23.07419166666669,23.08735,23.80209583333334
4.5 hr,20.10214444444444,20.75019999999998,19.986825925925928,20.099933333333333,19.191959259259264,19.54200370370372,18.826885185185166,17.759655555555558,17.023888888888905,18.310037037037027,18.776981481481485,17.218796296296293,18.825581481481482,20.434540740740747,20.437744444444437,20.58524074074075,19.534118518518515,20.133388888888888,20.443170370370375,19.955096296296297,20.059618518518516,20.80649629629632,19.995177777777783,19.72470370370371,20.808066666666683,21.650033333333337,19.330129629629617,22.478914814814814,24.72071851851853,24.4945925925926,24.314774074074073,23.258266666666675,23.40317777777776,22.56974074074075,22.86984444444445,22.973574074074076,22.977248148148153,23.066155555555575,23.065577777777776,23.819081481481483
40 day,21.1995,21.055,20.847,20.662,20.467250000000003,20.363250000000004,20.191500000000005,20.012750000000004,19.8075,19.84525,19.810499999999998,19.731,19.7085,19.705750000000002,19.6785,19.65325,19.621000000000002,19.652,19.667499999999997,19.61275,19.6025,19.644,19.65775,19.684499999999996,19.72125,19.7675,19.693499999999997,19.735,19.81275,19.83275,19.907999999999998,19.958250000000003,20.053250000000002,20.120250000000006,20.197000000000003,20.259000000000004,20.333000000000006,20.406750000000002,20.514250000000004,20.618750000000002
45 min,20.08586666666667,20.598777777777777,19.915355555555553,19.88642222222222,18.725977777777775,19.44997777777777,18.203266666666668,18.02255555555555,17.60557777777778,18.425244444444438,18.75262222222222,17.106711111111117,18.93546666666667,20.575155555555565,20.700444444444443,20.23008888888889,19.72086666666667,20.280377777777773,20.379155555555553,19.836955555555555,20.27777777777778,20.75608888888888,19.776911111111108,19.742644444444448,20.83431111111111,21.93473333333334,19.260377777777776,22.91042222222222,24.382133333333336,24.376800000000003,24.185999999999996,23.284000000000006,23.281399999999994,22.53920000000001,23.10342222222222,22.91257777777777,22.81975555555555,22.95162222222222,23.105622222222227,23.678199999999997
5 day,20.37,20.241999999999997,19.954,20.041999999999998,19.81,19.714000000000002,19.249999999999996,18.866000000000003,17.516,17.663999999999998,18.1,17.93,18.232,18.782,19.240000000000002,19.511999999999997,20.05,20.304000000000002,20.235999999999997,20.07,20.172,20.272,20.178,20.062,20.286,20.622,20.402,21.060000000000002,21.772000000000002,22.288,23.078,23.89,23.924,23.576,23.284,23.050000000000004,22.952,22.869999999999997,22.962000000000003,23.088
5 hr,20.128503333333324,20.740916666666653,19.992783333333335,20.135143333333332,19.24607333333334,19.550880000000017,18.849843333333308,17.811149999999998,16.947410000000016,18.273303333333324,18.781013333333334,17.255979999999994,18.78628,20.41389000000001,20.389566666666656,20.623060000000002,19.542056666666657,20.102430000000005,20.42499333333333,19.98546000000001,20.038913333333333,20.81166000000002,20.032343333333337,19.74701666666668,20.778103333333352,21.58533000000001,19.35374333333333,22.462183333333336,24.728960000000008,24.491150000000008,24.317526666666673,23.289450000000013,23.41902333333332,22.586773333333344,22.832860000000007,22.96779666666667,23.01003666666668,23.070086666666686,23.04880666666667,23.814120000000006
5 min,19.9882,20.503999999999998,19.866400000000002,19.8876,18.758000000000003,19.450400000000002,18.197,17.8932,17.846,18.4042,18.825,17.0856,18.976,20.5702,20.744,20.168,19.7522,20.2576,20.266,19.756,20.257200000000005,20.718,19.747799999999998,19.776,20.8458,21.923,19.2552,23.041000000000004,24.4046,23.624000000000002,24.095999999999997,23.267000000000003,23.247600000000002,22.677000000000003,23.039399999999997,22.93,22.8156,22.873,23.133000000000003,23.689999999999998
5.5 hr,20.16887878787878,20.70653939393938,20.00039393939394,20.17219090909091,19.27026666666667,19.56091515151517,18.88749090909088,17.883681818181813,16.874318181818197,18.248669696969692,18.760278787878786,17.26255454545454,18.734472727272728,20.371675757575765,20.345469696969687,20.64027878787879,19.533054545454537,20.073790909090913,20.401818181818182,20.014790909090916,20.003039393939396,20.80096363636366,20.067542424242433,19.776212121212133,20.75300303030305,21.539884848484856,19.381554545454545,22.441921212121226,24.70774242424243,24.481596969696973,24.324996969696976,23.325769696969715,23.44632727272727,22.62323333333335,22.809563636363645,22.972118181818185,23.038218181818202,23.075148484848494,23.03948787878788,23.80079696969698
50 day,22.446400000000004,22.2276,22.0444,21.873799999999996,21.6948,21.5378,21.371799999999997,21.1858,20.682599999999997,20.1232,19.9674,19.8352,19.714600000000004,19.624200000000002,19.5834,19.601800000000004,19.644000000000002,19.712400000000002,19.773,19.8066,19.807,19.824399999999997,19.805999999999997,19.765199999999997,19.7582,19.7762,19.791999999999998,19.8376,19.896,19.973000000000003,20.0734,20.1554,20.246000000000002,20.3118,20.3712,20.4094,20.439000000000004,20.4674,20.504000000000005,20.503400000000003
50 min,20.087780000000006,20.610619999999997,19.92344,19.89558,18.733679999999996,19.436459999999997,18.21808,18.023899999999994,17.586019999999998,18.422419999999992,18.75478,17.093800000000005,18.937880000000003,20.58034000000001,20.6873,20.239,19.708780000000004,20.281739999999992,20.381319999999995,19.84118,20.26886,20.76117999999999,19.776219999999995,19.734180000000002,20.839760000000002,21.93228000000001,19.24934,22.903039999999997,24.373520000000003,24.37962000000001,24.2059,23.27498000000001,23.285059999999994,22.531820000000007,23.109660000000005,22.90981999999999,22.820579999999993,22.97342,23.104519999999997,23.682879999999997
55 min,20.079072727272735,20.616927272727278,19.93227272727273,19.898072727272723,18.73985454545454,19.42236363636363,18.22007272727273,18.018472727272723,17.56501818181818,18.422836363636353,18.760199999999998,17.08885454545455,18.93698181818182,20.58445454545456,20.67310909090909,20.247727272727268,19.697600000000012,20.280745454545446,20.382181818181817,19.845018181818187,20.262709090909087,20.762654545454534,19.77496363636363,19.726618181818186,20.846454545454545,21.93107272727274,19.23863636363636,22.89485454545454,24.375200000000003,24.37983636363637,24.22018181818181,23.26943636363637,23.29110909090908,22.525345454545462,23.1125090909091,22.907381818181815,22.821254545454536,22.99083636363637,23.106545454545458,23.68794545454545
6 hr,20.19137777777777,20.68019444444443,20.02954722222222,20.198794444444445,19.278516666666672,19.56418888888891,18.93496111111109,17.938388888888884,16.82094444444446,18.245861111111108,18.718755555555546,17.277266666666655,18.681905555555556,20.31426111111112,20.332880555555548,20.675747222222224,19.510394444444437,20.050466666666676,20.391227777777786,20.05120277777778,19.95623611111111,20.773533333333354,20.098738888888896,19.819350000000007,20.743680555555574,21.506869444444455,19.415775,22.384811111111123,24.667605555555564,24.481163888888887,24.336341666666687,23.350505555555582,23.45550555555555,22.648730555555563,22.779666666666667,22.97022777777778,23.06331944444447,23.059677777777782,23.051969444444445,23.77772777777779
6.5 hr,20.207241025641014,20.626661538461526,20.064494871794874,20.198346153846156,19.286674358974356,19.55774615384618,18.96406923076921,17.977335897435896,16.799212820512828,18.24452564102563,18.67872564102563,17.330443589743577,18.613728205128204,20.239671794871807,20.36132307692307,20.713594871794875,19.488271794871793,20.022569230769236,20.374858974358983,20.080184615384614,19.90107435897436,20.729866666666688,20.13513333333334,19.85128717948718,20.721282051282067,21.485358974358984,19.44330769230769,22.3565717948718,24.601976923076926,24.476717948717944,24.337043589743608,23.37314615384618,23.490135897435913,22.663992307692315,22.75556153846154,22.961220512820514,23.08745128205132,23.045043589743592,23.050571794871797,23.74662307692309
60 day,24.01566666666667,23.8165,23.615333333333336,23.42683333333333,23.221,23.029,22.788166666666665,22.544333333333334,21.80783333333333,21.22283333333333,21.073666666666664,20.901999999999997,20.777666666666665,20.6665,20.595666666666663,20.510499999999997,20.4005,20.300666666666665,20.168166666666664,19.938,19.881166666666665,19.810166666666664,19.721333333333334,19.6715,19.69783333333334,19.7695,19.85916666666667,19.9405,20.01033333333333,20.081666666666663,20.152166666666666,20.195999999999994,20.219666666666665,20.24416666666667,20.277833333333334,20.343333333333337,20.396833333333337,20.430833333333336,20.45816666666667,20.5085
70 day,24.761428571428578,24.694428571428574,24.57728571428572,24.454285714285717,24.325571428571436,24.213000000000005,24.045428571428573,23.87171428571429,23.244142857142855,22.647,22.470571428571425,22.270999999999997,22.076571428571427,21.90514285714286,21.741714285714284,21.56457142857143,21.405285714285714,21.246,21.12042857142857,20.89042857142857,20.788999999999998,20.70771428571428,20.600857142857137,20.526571428571426,20.463,20.4,20.18557142857143,20.12542857142857,20.093857142857143,20.105999999999998,20.09314285714286,20.067714285714285,20.074428571428573,20.123000000000005,20.200428571428574,20.28771428571429,20.368000000000002,20.434285714285714,20.475857142857144,20.525142857142857
80 day,24.512750000000008,24.521625000000007,24.520125000000007,24.513875000000006,24.488000000000007,24.453125000000007,24.380375000000004,24.288875000000004,23.993125,23.643500000000003,23.530875,23.40175,23.265625,23.146500000000003,23.00325,22.874625,22.712375,22.560375,22.414125,22.135624999999997,22.000999999999998,21.852999999999998,21.692874999999997,21.538,21.391250000000003,21.279249999999998,21.016624999999998,20.949875,20.907749999999997,20.872249999999998,20.843124999999997,20.793999999999997,20.772249999999996,20.739375000000003,20.69825,20.657000000000004,20.59,20.534375,20.490750000000002,20.491
90 day,23.944666666666667,23.966777777777775,23.97155555555556,23.975333333333335,23.967000000000002,23.971444444444447,23.961444444444446,23.94155555555556,23.85744444444445,23.786555555555566,23.763555555555563,23.70533333333334,23.650000000000006,23.59788888888889,23.550111111111107,23.494444444444444,23.437222222222225,23.382777777777783,23.295777777777783,23.115333333333336,23.03611111111111,22.93477777777778,22.81988888888889,22.682000000000002,22.575000000000003,22.455111111111112,22.17811111111111,22.087888888888887,22.012666666666664,21.940333333333328,21.84611111111111,21.743222222222222,21.644,21.53377777777778,21.446666666666665,21.352666666666668,21.28377777777778,21.221777777777774,21.17011111111111,21.12933333333333
Tomorrow,20.48,19.86,19.9,18.83,19.5,18.16,17.94,16.93,17.49,18.83,17.05,19.0,20.57,20.75,20.19,19.74,20.27,20.23,20.38,20.25,20.77,19.76,19.8,20.85,21.93,20.18,23.09,24.41,24.51,24.13,23.31,23.26,22.67,23.05,22.96,22.82,22.85,23.13,23.68,NULL
