,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-26,2018-12-31,2019-01-03,2019-01-04,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
40 day,73.33999999999999,73.06675,72.70325,72.30125,71.93075,71.53625,71.16049999999998,70.77925,69.84800000000003,69.19700000000002,69.12875000000001,69.39450000000002,70.00825,70.31525000000002,70.63850000000002,71.04800000000002,71.46725,72.36525000000002,72.78875000000001,73.2105,73.69175,74.16575,74.66099999999997,75.15149999999997,75.60324999999997,76.01749999999998,76.46499999999999,76.871,77.27725,77.65474999999999,78.03824999999998,78.48949999999999,78.95924999999997,79.41975,79.89399999999999,80.3775,80.91600000000001,81.47975,82.08124999999998
45 min,69.77140000000001,71.15191111111112,69.64804444444447,68.2912,67.84519999999999,66.26851111111112,65.48297777777778,64.6876,61.75739999999999,63.772666666666666,81.6291333333333,84.9638,87.4626,87.32904444444445,86.88295555555553,87.40331111111114,87.28748888888886,87.5568222222222,86.54995555555557,86.18077777777775,85.83353333333334,86.72724444444441,86.43568888888889,87.53631111111112,87.13704444444443,87.66546666666665,87.81222222222222,88.14017777777775,89.77717777777778,87.48555555555555,87.60362222222223,88.02055555555555,87.31915555555554,87.63017777777779,89.72628888888887,89.15517777777778,89.99959999999999,91.08046666666667,90.49493333333334
5 day,70.704,70.39,69.77799999999999,69.402,69.292,68.72,67.65599999999999,66.612,62.54599999999999,62.208000000000006,67.28,71.69800000000001,81.414,85.588,86.89200000000001,87.392,87.28999999999999,87.37800000000001,87.306,87.08000000000001,86.87800000000001,86.53200000000001,86.36399999999999,86.57,86.768,87.078,87.39,87.78999999999999,88.2,88.262,88.38,88.39399999999999,88.196,87.844,88.304,88.492,88.81400000000001,89.45599999999999,90.012
5 hr,69.45459999999999,71.50186333333332,69.5716266666666,68.48639666666669,68.73552666666671,66.94437999999991,67.02385666666669,64.98704000000002,61.02021333333334,63.3695533333333,82.1867833333333,85.1872866666667,87.27081333333332,87.17251000000005,86.9905733333334,87.20840999999992,87.27392333333337,87.85546999999998,86.86642666666665,86.48735999999998,85.18284666666666,86.49968000000001,86.75035000000001,87.7193666666667,87.27501666666662,87.90317333333331,87.67408666666658,88.02251333333336,89.9000433333334,87.42300666666671,87.73315333333333,87.9028233333333,87.18799333333328,87.44862333333336,89.19238999999992,89.62694,89.88519333333323,90.78681666666675,90.2137933333333
5 min,69.477,70.931,69.744,68.29100000000001,68.063,66.78599999999999,65.69420000000001,64.4672,62.359,63.842000000000006,80.85999999999999,84.764,87.566,87.48140000000001,86.974,87.3942,87.049,87.35560000000001,86.58399999999999,86.155,85.97099999999999,86.60400000000001,86.405,87.583,87.1816,87.545,87.982,88.42499999999998,89.773,87.494,88.1832,88.05999999999999,87.47200000000001,87.771,89.89,89.096,89.873,90.739,90.6348
5.5 hr,69.58888787878787,71.48185454545451,69.63289090909085,68.52819090909097,68.71192424242427,67.01321515151501,67.11109696969699,65.10436969696971,60.826521212121214,63.35613939393938,82.30057575757571,85.16675151515155,87.23631818181819,87.14590000000005,86.95771818181825,87.17716666666662,87.24538181818184,87.88549393939392,86.87556363636361,86.47725757575755,85.18355454545454,86.4677303030303,86.76335454545456,87.73178484848489,87.28058484848479,87.92012727272721,87.68126060606052,88.00799090909092,89.89533030303035,87.46452424242428,87.73141818181817,87.90257878787875,87.23630606060598,87.42892727272734,89.08932727272717,89.66986363636362,89.88472727272719,90.73696363636371,90.28011515151512
50 day,76.097,75.7174,75.27499999999999,74.8016,74.3922,73.9794,73.5412,73.0964,71.79860000000002,70.5774,70.2116,70.29740000000001,70.7098,71.00560000000002,71.29560000000002,71.61500000000002,71.90840000000001,72.47480000000002,72.7228,72.9628,73.181,73.40180000000001,73.62639999999999,73.89839999999998,74.22319999999999,74.5694,74.93799999999999,75.3076,75.708,76.07139999999998,76.49919999999999,76.91099999999999,77.32739999999997,77.72559999999997,78.13919999999999,78.50119999999998,78.8928,79.26199999999999,79.60739999999998
50 min,69.78626000000001,71.16912,69.62650000000002,68.30508,67.88600000000001,66.2428,65.49018,64.70164,61.72431999999999,63.7547,81.61721999999997,84.98722,87.45944,87.34373999999998,86.88345999999997,87.39858000000002,87.30863999999998,87.57354,86.56555999999999,86.16839999999996,85.82977999999999,86.71011999999997,86.43867999999999,87.54798000000001,87.15614,87.67652,87.80599999999998,88.14675999999997,89.76444,87.46847999999999,87.58585999999997,88.0109,87.30813999999998,87.63306,89.70935999999998,89.15918000000002,89.99363999999996,91.07922,90.49413999999999
55 min,69.75589090909091,71.16412727272727,69.60627272727274,68.30916363636364,67.92320000000001,66.21494545454546,65.46134545454547,64.69067272727273,61.70327272727272,63.74845454545454,81.59832727272725,85.00310909090908,87.45265454545454,87.34599999999999,86.8826,87.39318181818183,87.32427272727271,87.57981818181817,86.57605454545454,86.16545454545451,85.82945454545452,86.6981818181818,86.4358909090909,87.55034545454548,87.16452727272727,87.68320000000001,87.8140727272727,88.16159999999998,89.75430909090908,87.44098181818181,87.57623636363634,88.00305454545455,87.29776363636363,87.63678181818182,89.6875636363636,89.1637090909091,89.98712727272724,91.08229090909093,90.49503636363636
6 hr,69.66773333333333,71.47301388888887,69.70488333333327,68.54176388888894,68.67538333333334,67.08799166666654,67.18993888888889,65.19713888888889,60.68178333333333,63.383908333333316,82.47233888888886,85.14461944444447,87.24792222222226,87.15595555555562,86.9315305555556,87.14084722222216,87.22739722222222,87.9339111111111,86.87753333333333,86.45004166666665,85.180325,86.46895,86.74562777777777,87.71927500000004,87.27009999999996,87.9201972222222,87.6679166666666,87.99519444444446,89.84474166666672,87.51492500000003,87.75490833333332,87.90064166666666,87.29043333333325,87.4019833333334,89.00312499999993,89.70006666666669,89.86683055555547,90.70124722222229,90.32735833333331
6.5 hr,69.69008717948718,71.43651538461536,69.7707538461538,68.56946410256415,68.62136666666667,67.17408974358962,67.19641282051283,65.21492564102564,60.61374871794874,63.39026923076921,82.70716410256406,85.0749025641026,87.26613846153849,87.15895384615388,86.91190000000005,87.09444615384614,87.23384358974357,87.96336153846151,86.89101025641027,86.44161538461533,85.15438717948717,86.44365897435898,86.66971282051284,87.71659230769238,87.26384871794869,87.90090256410257,87.6857179487179,88.00626153846159,89.74728974358977,87.56395641025642,87.78927435897431,87.90593076923074,87.32674358974351,87.38887435897443,88.91413076923072,89.7218,89.8354589743589,90.65937948717955,90.39460769230767
60 day,78.08716666666666,77.8155,77.51766666666667,77.19800000000002,76.86183333333335,76.51033333333334,76.14399999999999,75.75983333333333,74.35300000000002,72.94833333333334,72.46833333333333,72.42516666666667,72.49366666666667,72.607,72.67983333333333,72.77266666666667,72.81816666666666,72.9565,73.02616666666668,73.12050000000002,73.22433333333335,73.42083333333335,73.64983333333333,73.90266666666666,74.1665,74.42,74.69433333333332,74.90849999999999,75.16650000000001,75.38816666666666,75.60566666666665,75.81683333333332,76.0208333333333,76.25233333333331,76.56649999999996,76.88049999999997,77.21566666666664,77.5606666666666,77.91133333333329
70 day,79.75599999999997,79.41957142857142,79.10714285714285,78.76442857142858,78.45357142857142,78.11314285714285,77.77642857142857,77.452,76.30800000000002,75.26714285714287,74.85357142857144,74.81557142857143,74.80457142857142,74.77971428571429,74.74342857142857,74.708,74.63871428571427,74.56814285714285,74.55842857142856,74.541,74.53014285714285,74.56257142857143,74.64471428571427,74.71671428571427,74.7942857142857,74.841,74.895,74.97371428571428,75.07742857142858,75.17685714285716,75.29642857142858,75.48814285714286,75.69885714285712,75.91971428571428,76.18314285714284,76.42228571428569,76.68142857142854,76.89671428571424,77.13242857142853
80 day,81.226625,80.98325000000001,80.71900000000001,80.43150000000001,80.15012500000002,79.86,79.55562499999999,79.218125,77.990625,76.879125,76.463125,76.41,76.423375,76.408,76.40525,76.40775,76.40025,76.398375,76.38425,76.36812499999999,76.3485,76.326,76.291125,76.26774999999999,76.23499999999999,76.181125,76.1335,76.13174999999998,76.16175,76.16274999999999,76.17999999999998,76.22874999999999,76.31324999999997,76.37987499999998,76.48037499999998,76.54037499999998,76.60862499999999,76.70524999999996,76.80874999999997
90 day,82.29544444444444,82.07833333333335,81.86166666666668,81.61600000000001,81.35922222222224,81.07822222222224,80.79344444444445,80.48844444444445,79.49400000000001,78.57044444444446,78.19922222222223,78.14333333333335,78.04499999999999,77.97133333333332,77.8901111111111,77.81177777777776,77.76066666666665,77.68788888888888,77.64488888888887,77.61288888888889,77.59922222222222,77.5958888888889,77.57055555555554,77.57555555555555,77.57622222222221,77.57555555555555,77.58311111111111,77.58488888888888,77.60655555555556,77.60666666666665,77.61299999999999,77.6111111111111,77.59133333333331,77.57377777777776,77.57366666666665,77.54277777777776,77.51911111111109,77.54222222222218,77.58022222222219
Tomorrow,70.9,69.74,68.2,68.13,66.63,65.58,64.52,60.92,62.81,66.64,84.9,87.52,87.51,86.95,87.4,87.01,88.23,86.59,86.27,86.0,86.5,86.46,87.62,87.26,87.55,88.06,88.46,89.67,87.57,88.14,88.13,87.47,87.91,89.87,89.08,89.74,90.68,90.69,NULL
