,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
30 min,20.989033333333328,21.87386666666667,22.747899999999998,22.129599999999993,21.263466666666663,21.034466666666663,20.147900000000003,19.9826,20.9663,20.889433333333333,21.168966666666673,20.316633333333336,22.277100000000004,22.698866666666678,22.968399999999995,23.741000000000003,23.481166666666674,22.864533333333338,22.053900000000006,22.375533333333326,22.134233333333327,23.252999999999993,21.93830000000001,22.036800000000003,23.554333333333332,23.78396666666667,23.581233333333333,24.540633333333332,24.788366666666658,24.659633333333332,24.335700000000006,25.339433333333325,25.176399999999994,23.886166666666668,23.98546666666667,24.359666666666662,24.6852,24.65706666666667,24.329933333333333,23.974633333333337
4 hr,20.99751666666666,22.04177916666667,22.745395833333344,22.338433333333345,21.719299999999983,21.17640416666668,20.708712499999994,19.93176666666667,20.739916666666666,21.199387499999986,21.280150000000006,20.45082500000001,22.360325,22.68277083333332,22.86656666666669,23.750333333333323,23.309649999999998,22.94524583333333,22.0551,22.410466666666654,22.118395833333352,23.36495833333332,21.89505833333334,21.841737499999997,23.621033333333333,23.925645833333324,23.58762916666668,24.44894583333333,24.790725000000016,24.62656250000002,24.350354166666687,25.372391666666665,25.267437499999993,23.819466666666674,23.97154583333332,24.440304166666678,24.828829166666672,24.675683333333318,24.228224999999995,24.070679166666704
4.5 hr,21.021003703703677,22.05303333333333,22.779359259259266,22.381814814814835,21.743396296296282,21.18780740740741,20.761914814814805,19.916777777777778,20.68345925925926,21.25268518518518,21.28535555555556,20.459614814814824,22.334148148148156,22.67355925925924,22.836274074074097,23.73654074074073,23.313796296296303,22.94343703703703,22.06428518518518,22.42771481481481,22.119414814814828,23.38828148148147,21.9016962962963,21.8343037037037,23.627233333333315,23.923725925925922,23.598822222222225,24.420707407407402,24.781496296296307,24.620351851851872,24.350333333333356,25.40413703703704,25.275422222222222,23.83412962962964,23.959533333333326,24.447022222222234,24.87036296296296,24.667644444444424,24.21405925925926,24.09304074074078
40 day,22.307499999999997,22.251249999999995,22.203249999999997,22.165499999999998,22.115999999999996,22.06675,21.982499999999998,21.8995,21.775249999999996,21.686750000000004,21.58225,21.489750000000004,21.442750000000004,21.421750000000003,21.393750000000004,21.42600000000001,21.468500000000006,21.490250000000007,21.481500000000008,21.422000000000004,21.399250000000002,21.453000000000003,21.5485,21.61925,21.6985,21.770499999999995,21.823999999999995,21.915749999999996,22.006249999999998,22.071749999999998,22.14275,22.247499999999995,22.351999999999997,22.43875,22.51575,22.5755,22.624750000000002,22.68575,22.76025,22.83325
45 min,21.00466666666665,21.859133333333336,22.759955555555546,22.160622222222226,21.293688888888884,21.03199999999999,20.16026666666667,20.024222222222225,20.922955555555557,20.89824444444444,21.17897777777778,20.311311111111102,22.28184444444444,22.6956888888889,22.974177777777776,23.751911111111106,23.47877777777778,22.852000000000007,22.04815555555556,22.387244444444427,22.12359999999999,23.25973333333332,21.944222222222237,22.02428888888889,23.55717777777778,23.826488888888893,23.581577777777785,24.53542222222222,24.751644444444445,24.66533333333333,24.343288888888893,25.315333333333328,25.187466666666666,23.863466666666678,23.996311111111112,24.370111111111104,24.703555555555557,24.67171111111112,24.30233333333333,23.962688888888902
5 day,21.006,21.094,21.390000000000004,21.638,21.806,21.832,21.488,20.928,20.402,21.038,21.342000000000002,21.192,21.306,21.516,21.92,22.404000000000003,23.014000000000003,23.136000000000003,22.991999999999997,22.580000000000002,22.327999999999996,22.404000000000003,22.276,22.23,22.528,22.619999999999997,22.988,23.522,24.072,24.272,24.386000000000003,24.766,24.859999999999996,24.686,24.558,24.556,24.408,24.308,24.378,24.372000000000003
5 hr,21.038403333333314,22.070243333333337,22.81385000000001,22.402700000000024,21.748646666666644,21.20528666666667,20.80065999999999,19.916319999999995,20.61794333333334,21.28592666666666,21.27867333333334,20.449863333333344,22.29407333333334,22.657709999999994,22.81094000000002,23.71293333333333,23.31627000000001,22.932549999999996,22.068956666666665,22.427193333333317,22.125730000000015,23.414556666666645,21.919290000000004,21.824603333333318,23.629573333333312,23.93098666666667,23.604436666666672,24.407273333333322,24.779286666666664,24.600316666666693,24.360080000000014,25.436153333333333,25.27781333333333,23.88108000000001,23.94991,24.460076666666676,24.897700000000004,24.665519999999983,24.202709999999996,24.114213333333367
5 min,20.907,21.893,22.735999999999997,22.169999999999998,21.330000000000002,21.044999999999998,20.201200000000004,19.908,21.1082,20.901,21.253999999999998,20.323999999999998,22.248,22.756999999999998,22.923000000000002,23.796,23.435000000000002,22.886999999999997,22.028000000000002,22.325,22.118000000000002,23.236,21.954,22.092000000000002,23.622000000000003,23.720999999999997,23.515,24.619999999999997,24.8572,24.6348,24.264,25.389999999999997,25.133,23.963,23.969,24.286,24.674,24.617,24.339999999999996,23.942
5.5 hr,21.051918181818163,22.07816363636363,22.817196969696976,22.418415151515166,21.740139393939387,21.220663636363636,20.84090909090908,19.92986363636363,20.54612727272728,21.337842424242414,21.260809090909095,20.445448484848495,22.239172727272738,22.645545454545456,22.79307575757578,23.70206666666666,23.327803030303038,22.920990909090904,22.064557575757572,22.42269999999998,22.131342424242433,23.398199999999985,21.942200000000003,21.847609090909078,23.63108484848483,23.9169,23.614536363636372,24.3763515151515,24.80788787878788,24.59129393939396,24.362930303030303,25.470833333333335,25.27851818181819,23.959942424242435,23.943433333333324,24.471854545454562,24.916960606060606,24.668721212121195,24.200660606060605,24.14272121212124
50 day,22.6816,22.6096,22.5658,22.506399999999996,22.447,22.3954,22.320999999999998,22.2436,22.0694,21.9072,21.866,21.812800000000003,21.7874,21.778000000000002,21.801800000000004,21.82440000000001,21.84080000000001,21.858800000000006,21.852000000000007,21.764200000000006,21.726000000000003,21.7082,21.627800000000008,21.621800000000004,21.660400000000003,21.6946,21.7172,21.7548,21.767799999999998,21.799399999999995,21.862999999999996,21.981599999999993,22.076999999999998,22.1712,22.2418,22.310600000000004,22.376600000000003,22.4494,22.511400000000002,22.550400000000003
50 min,21.009499999999985,21.860719999999997,22.757339999999985,22.168320000000005,21.308719999999997,21.03079999999999,20.169380000000004,20.02802,20.910760000000003,20.898619999999998,21.1864,20.316879999999994,22.285859999999992,22.692820000000015,22.97036,23.756459999999997,23.47178000000001,22.850700000000003,22.045020000000005,22.390919999999987,22.11963999999999,23.256379999999982,21.941340000000014,22.023160000000004,23.559459999999994,23.835020000000007,23.576920000000005,24.53478,24.746180000000003,24.667099999999994,24.342759999999995,25.307899999999997,25.192619999999998,23.857820000000007,23.997139999999998,24.370699999999996,24.710699999999996,24.672040000000006,24.295799999999996,23.964600000000015
55 min,21.007545454545436,21.862509090909096,22.756763636363626,22.17365454545455,21.321563636363635,21.02465454545454,20.1678,20.02401818181818,20.897181818181828,20.90510909090909,21.194909090909086,20.32554545454545,22.28941818181817,22.69083636363638,22.96423636363637,23.757872727272726,23.46607272727274,22.851399999999995,22.044054545454554,22.394563636363625,22.118036363636353,23.25469090909089,21.938672727272746,22.022472727272724,23.559854545454538,23.84323636363638,23.57492727272728,24.538090909090904,24.745709090909088,24.66963636363636,24.340145454545443,25.30512727272727,25.196927272727272,23.852109090909096,23.994490909090903,24.371181818181817,24.71832727272727,24.671254545454552,24.29181818181818,23.966454545454557
6 hr,21.06336388888887,22.072911111111104,22.791397222222226,22.439841666666673,21.744822222222215,21.243155555555553,20.886883333333323,19.935094444444438,20.494125000000004,21.401966666666656,21.240591666666674,20.45937777777779,22.161366666666673,22.629172222222223,22.787025000000025,23.717975,23.316688888888898,22.919066666666666,22.055311111111113,22.427855555555542,22.136086111111116,23.350277777777762,21.98355277777779,21.873447222222207,23.628819444444424,23.87263611111112,23.62354722222223,24.33780277777776,24.838436111111104,24.58671111111113,24.359022222222226,25.45500555555556,25.26602222222222,24.033055555555585,23.935363888888872,24.482711111111126,24.934619444444454,24.675422222222206,24.201272222222222,24.159963888888925
6.5 hr,21.068346153846143,22.035205128205128,22.74875641025642,22.444028205128216,21.741879487179478,21.27341794871795,20.914353846153837,19.936158974358957,20.47316923076923,21.467497435897425,21.188676923076933,20.496076923076938,22.07957692307692,22.61733076923076,22.79079230769232,23.712102564102562,23.300251282051295,22.936520512820508,22.032369230769234,22.436220512820498,22.140015384615392,23.287038461538437,22.00300769230769,21.88721025641024,23.590012820512783,23.822341025641034,23.61122051282051,24.308202564102537,24.857430769230763,24.60026923076923,24.35852820512822,25.41474871794873,25.279087179487178,24.08319487179491,23.943502564102545,24.47843846153847,24.949343589743606,24.724202564102555,24.19752051282052,24.175782051282084
60 day,23.1945,23.1305,23.079833333333337,23.000666666666667,22.907666666666668,22.81683333333333,22.744500000000002,22.667333333333335,22.420833333333338,22.234333333333336,22.183500000000002,22.12900000000001,22.102000000000007,22.085000000000004,22.089000000000006,22.092500000000012,22.075000000000006,22.054000000000006,22.010833333333338,21.970333333333336,21.955833333333334,21.95116666666667,21.928833333333337,21.92116666666667,21.938666666666673,21.96766666666667,21.986666666666668,22.005333333333336,21.995333333333335,22.005,22.00733333333333,22.037666666666663,22.055,22.08133333333333,22.119500000000002,22.157333333333334,22.1955,22.226333333333333,22.2285,22.24366666666667
70 day,23.84314285714286,23.708714285714287,23.612714285714286,23.553714285714285,23.469428571428573,23.385,23.29414285714286,23.191571428571432,22.89771428571429,22.696857142857148,22.616000000000003,22.528285714285722,22.496285714285722,22.47085714285715,22.438714285714294,22.413857142857154,22.375428571428582,22.338142857142866,22.297285714285724,22.227571428571437,22.206428571428578,22.197428571428578,22.15685714285715,22.137142857142862,22.12542857142858,22.119428571428575,22.103571428571428,22.117285714285714,22.139,22.162142857142857,22.17285714285714,22.204142857142852,22.252,22.272285714285715,22.292428571428577,22.325285714285716,22.35814285714286,22.373714285714286,22.357714285714287,22.356428571428577
80 day,24.874875000000003,24.745750000000005,24.616625000000006,24.483750000000004,24.346375000000005,24.217000000000006,24.076625000000003,23.917125000000006,23.502375000000004,23.218750000000007,23.144000000000005,23.061500000000006,23.008250000000007,22.95412500000001,22.895625000000006,22.844750000000012,22.79837500000001,22.762750000000008,22.71637500000001,22.600500000000007,22.546125000000007,22.530500000000007,22.454375000000006,22.412750000000006,22.38200000000001,22.359875000000006,22.342625000000005,22.336375000000004,22.343000000000004,22.355625000000003,22.360625000000002,22.381125,22.411125000000002,22.417375,22.411625000000004,22.413375000000002,22.414,22.425625,22.438125000000003,22.450000000000003
90 day,25.996000000000002,25.83733333333334,25.690777777777782,25.531555555555556,25.36877777777778,25.202333333333335,25.02877777777778,24.860333333333337,24.45733333333334,24.08266666666667,23.95966666666667,23.837000000000003,23.735555555555557,23.625444444444444,23.523111111111117,23.431333333333345,23.3468888888889,23.25333333333334,23.17122222222223,23.071555555555562,23.018111111111118,22.981777777777783,22.85877777777779,22.795888888888896,22.75722222222223,22.734888888888896,22.710111111111118,22.684777777777786,22.661666666666672,22.641000000000002,22.63855555555556,22.648333333333333,22.647333333333336,22.631222222222224,22.607888888888894,22.59444444444445,22.592000000000006,22.586111111111112,22.586222222222226,22.590000000000007
Tomorrow,21.89,22.71,22.17,21.35,21.04,20.17,19.91,21.08,21.7,21.27,20.35,22.27,22.76,22.95,23.69,23.4,22.88,22.04,22.25,22.14,23.26,21.68,22.1,23.63,23.72,23.52,24.64,24.85,24.63,24.29,25.42,25.11,23.98,23.99,24.28,24.68,24.61,24.33,23.96,NULL
