,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-12,2019-02-13,2019-02-14,2019-02-15
45 min,68.93553333333334,69.63386666666665,69.74013333333332,68.8362888888889,68.4428888888889,68.88200000000002,66.29551111111111,65.82088888888892,64.2931111111111,66.07648888888889,66.71113333333332,67.85677777777778,60.446933333333355,63.68391111111111,64.58711111111111,65.09993333333333,67.84293333333335,68.85906666666668,70.14037777777779,68.63224444444447,68.90542222222224,70.07795555555556,68.78415555555557,68.34206666666664,72.5582888888889,72.67320000000001,71.50351111111111,73.87382222222223,72.84124444444444,73.8576,75.94022222222222,84.9191111111111,81.60128888888892,81.49395555555557,83.8621333333333,83.35226666666667,83.79693333333333,83.38726666666669
5 day,68.97999999999999,68.69,68.49199999999999,68.716,68.914,68.962,68.372,67.576,66.736,65.196,66.29,67.326,66.128,65.30999999999999,64.764,64.398,64.34400000000001,65.91799999999999,67.196,67.96799999999999,68.92999999999999,68.93999999999998,69.05,69.014,69.948,70.47200000000001,71.0,72.13,72.732,73.03,74.35,76.50399999999999,78.208,79.758,82.676,82.334,82.74999999999999,83.08399999999999
5 hr,68.74781000000004,69.95754333333332,69.63711333333335,69.00692666666667,69.17674000000005,69.26182666666668,67.96653666666661,65.7755566666667,65.37106666666664,64.79079,66.80378666666667,68.22193999999998,61.14960333333335,63.60992000000001,64.82043333333337,64.6117966666667,67.80812333333334,68.90783333333337,70.19114333333334,68.90673999999996,68.6004566666667,70.16199666666668,68.89905666666664,68.18337,72.61528333333332,72.37556999999995,71.56868333333334,73.0542566666666,73.33531666666671,73.98546666666661,75.67420999999995,84.91828333333329,81.94748333333342,81.21236666666664,83.73143999999994,83.69771000000003,83.4669866666667,83.41570999999993
5 min,68.54320000000001,69.33,69.654,68.83599999999998,68.41400000000002,68.83200000000001,66.53659999999999,65.59,64.385,66.5484,66.68799999999999,67.91920000000002,60.809000000000005,63.690999999999995,64.49600000000001,65.171,67.639,68.598,69.979,68.3998,68.949,69.96700000000001,68.718,68.2594,72.429,72.775,71.50399999999999,73.87899999999999,73.051,73.932,75.988,84.726,81.562,81.612,83.66600000000001,83.043,83.736,83.39399999999999
5.5 hr,68.8280545454546,69.95257878787878,69.65870909090913,69.07743030303031,69.21054848484854,69.34846666666667,68.05595151515145,65.8632636363637,65.49374545454542,64.63291818181816,66.82370303030304,68.20571515151511,61.23816060606064,63.561175757575754,64.74512424242431,64.57867272727276,67.71514848484846,68.90668181818185,70.17431212121211,68.91737575757574,68.57831818181822,70.1406878787879,68.8986212121212,68.20767272727274,72.57089393939391,72.39861818181815,71.59036666666667,73.02555757575757,73.323696969697,73.98914848484846,75.66191515151513,84.8943242424242,82.10680606060615,81.2179333333333,83.67311515151509,83.6907848484849,83.46219696969695,83.46906060606055
50 day,79.47455200000002,79.04159600000001,78.60628600000003,78.14103800000002,77.69843800000001,77.33206200000001,76.91728800000001,76.469216,76.07214400000002,75.23111,74.016142,73.660024,73.18039000000002,72.75816000000002,72.37063600000002,72.09518200000001,71.820594,71.57952200000001,71.351732,71.034644,69.95799199999999,69.708326,69.442422,69.163718,68.82974800000001,68.83458800000001,68.831546,68.892018,68.89789,68.92594199999999,69.15423,69.4492,69.676,69.8912,70.3426,70.5776,70.795,70.9934
50 min,68.94958000000001,69.66448,69.72171999999999,68.85366,68.45640000000002,68.86670000000002,66.31756,65.81728000000003,64.34326,66.03734,66.70602,67.87610000000001,60.45364000000002,63.70722,64.58556000000002,65.05693999999998,67.86424000000002,68.85766,70.14472000000002,68.64982000000003,68.89678000000002,70.07674000000002,68.76414000000003,68.32985999999997,72.55630000000001,72.65840000000001,71.48555999999999,73.86644000000001,72.84252,73.84804,75.9382,84.899,81.59802000000003,81.48988000000001,83.88212,83.39263999999999,83.79483999999998,83.38194000000003
55 min,68.93543636363637,69.67861818181818,69.71410909090908,68.86096363636364,68.46627272727274,68.85483636363638,66.31447272727273,65.7998,64.39750909090908,65.9932181818182,66.70801818181818,67.89109090909092,60.459127272727294,63.72925454545454,64.58178181818184,65.01812727272726,67.8778181818182,68.8616909090909,70.14229090909093,68.66601818181822,68.89707272727274,70.07320000000001,68.74349090909094,68.32025454545452,72.55785454545456,72.63781818181819,71.47232727272728,73.86940000000001,72.85583636363636,73.83403636363636,75.9350909090909,84.88418181818182,81.59709090909095,81.48789090909092,83.89563636363637,83.42116363636363,83.79803636363636,83.38194545454546
6 hr,68.89224444444449,69.92061944444445,69.69992500000002,69.11988333333336,69.19696666666671,69.41541666666669,68.13902499999995,65.95787500000004,65.58238611111106,64.51772222222219,66.88366111111114,68.17255277777774,61.36473611111116,63.51372500000001,64.67265277777781,64.55545833333339,67.65748611111107,68.88071666666669,70.15504166666666,68.91131111111112,68.55261388888891,70.09400277777779,68.9042722222222,68.26557777777776,72.53608055555554,72.41584444444442,71.61475277777774,72.97789166666665,73.31370277777783,73.97588888888887,75.61528888888886,84.96907777777777,82.23807777777785,81.20168611111109,83.63187499999995,83.67617777777785,83.47525277777775,83.51290277777773
6.5 hr,68.93310769230774,69.87708974358976,69.72075641025644,69.12318205128209,69.13307435897443,69.44557692307694,68.15614102564098,66.01436666666672,65.63812820512814,64.44735384615382,66.95263589743595,68.05656410256405,61.551838461538516,63.422258974358975,64.60521025641029,64.53422051282057,67.66783846153842,68.80241794871796,70.05725897435896,68.9001564102564,68.50305384615388,70.01509743589745,68.94387948717946,68.33349743589743,72.4690205128205,72.37259999999996,71.66053333333329,72.96750512820515,73.32149230769234,73.93781538461536,75.5936564102564,84.99348717948719,82.39623846153853,81.20115641025639,83.57743846153843,83.69192307692315,83.44787435897436,83.53584102564095
60 day,81.1691166666667,80.89501666666668,80.61630333333336,80.28810666666668,79.90999000000001,79.52809166666667,79.08945000000003,78.66284500000003,78.24508833333337,77.4086266666667,76.20303166666667,75.826365,75.38705166666666,74.99590666666668,74.60334666666668,74.28412,73.998935,73.69642500000002,73.4204,73.08918999999999,72.22099166666666,71.97646666666668,71.72703,71.54881833333334,71.22276833333333,71.07744333333335,70.86637,70.66015166666666,70.39401166666667,70.21315999999999,69.98118500000001,70.02259833333333,69.99941333333335,70.09045666666665,70.44512166666665,70.64651499999998,70.82807499999998,71.00845166666666
70 day,82.07005000000002,81.76292714285715,81.4787042857143,81.18474714285716,80.9025642857143,80.64186142857145,80.35142000000003,80.06959000000003,79.7920771428572,79.1562428571429,78.3202342857143,77.98942000000001,77.54722142857145,77.13224285714288,76.75015285714288,76.40207571428573,76.09113428571429,75.7821085714286,75.48299714285716,75.15391857142858,74.24947285714286,74.00620571428573,73.73272571428572,73.50310285714288,73.08822142857144,72.88977142857145,72.65144857142857,72.45167285714285,72.26987428571427,72.11642142857141,71.86245428571426,71.94427285714285,71.94628142857142,71.9615157142857,71.95874571428571,71.91141571428571,71.83472428571429,71.81428
80 day,83.31479625,83.039225,82.77834625,82.4845825,82.18707125,81.89890625000001,81.57228750000003,81.22883625000001,80.87150625000002,80.19616875000003,79.35077875000002,79.09799375000003,78.76937875000002,78.48111750000002,78.22014125000003,77.98606750000002,77.74793500000001,77.51458750000003,77.31788750000001,77.0929775,76.28181875000001,75.99921250000003,75.72000875000002,75.45394125000003,74.98922000000002,74.76087250000003,74.51280375000002,74.28739875,74.06839875,73.90441374999997,73.60051,73.60484,73.56432625000001,73.50144374999999,73.3841425,73.32258875,73.29601499999998,73.27949375
90 day,84.43234777777778,84.15004222222221,83.87272888888889,83.5742511111111,83.28006777777777,83.00159777777777,82.71016444444444,82.40277444444445,82.09465222222224,81.5108188888889,80.70996222222222,80.44028555555556,80.09480555555557,79.77414444444446,79.45607666666668,79.14622777777778,78.87034555555556,78.62137222222223,78.39038777777779,78.15521444444445,77.50878111111113,77.32410444444447,77.14112555555559,76.96728222222225,76.61730000000003,76.47212222222225,76.30764666666668,76.14696,75.94610444444444,75.74928333333332,75.38167444444446,75.32761444444446,75.23988222222223,75.14530666666667,74.95727000000001,74.85757666666666,74.78068777777777,74.73958999999999
Tomorrow,69.31,69.62,68.69,68.43,68.76,66.36,65.64,64.49,62.78,67.72,67.96,60.72,63.63,64.49,65.19,67.69,68.59,70.02,68.35,68.45,70.07,68.9,68.27,70.03,72.69,71.54,73.92,73.04,73.96,74.87,84.69,81.56,81.71,81.84,82.98,83.64,83.38,NULL
