,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
4 hr,29.116116666666656,29.130979166666673,28.934254166666655,28.962866666666663,28.675479166666687,28.618804166666653,28.700074999999988,27.943866666666672,26.942483333333318,27.256170833333346,28.02159583333333,28.799520833333318,28.523854166666656,28.946599999999993,29.49004166666667,29.886858333333333,30.238433333333358,30.463549999999984,30.410762499999986,30.202387499999986,30.368866666666666,30.372641666666674,30.80192083333332,32.92133333333331,32.648800000000016,32.65725,33.472333333333346,34.07258750000002,33.7902125,33.637674999999994,33.370637499999994,34.31973333333335,34.91830416666667,35.338916666666684,35.58337916666664,35.0744875,35.196816666666685,35.746645833333325,36.155287500000014,36.37639583333331,36.44835416666667,36.66363333333335
4.5 hr,29.13177407407407,29.138855555555555,28.944459259259247,28.970448148148144,28.698211111111135,28.624618518518496,28.735925925925915,27.941966666666662,27.004096296296282,27.176388888888905,28.015785185185162,28.780114814814805,28.545081481481468,28.924548148148144,29.49228148148149,29.86401481481481,30.217829629629655,30.456937037037015,30.37146666666666,30.197596296296283,30.375466666666668,30.371685185185196,30.79323703703702,32.955755555555534,32.68964444444445,32.659425925925916,33.44752962962963,34.0700962962963,33.79172962962964,33.573499999999996,33.324070370370364,34.31535555555555,34.88679259259262,35.33190000000002,35.5610037037037,35.060096296296294,35.17995185185188,35.74345555555553,36.14939629629631,36.36034074074074,36.442700000000016,36.65217037037038
40 day,29.10525,29.034749999999995,28.953999999999997,28.876250000000006,28.799500000000002,28.79325,28.7885,28.783499999999997,28.765749999999997,28.7305,28.757250000000006,28.740500000000004,28.701750000000004,28.685000000000002,28.673000000000002,28.676500000000004,28.687750000000005,28.71125,28.747499999999995,28.80025,28.92274999999999,28.97925,29.055249999999994,29.173750000000002,29.280499999999996,29.385749999999994,29.50875,29.640749999999997,29.739000000000004,29.852999999999998,29.948000000000008,30.050750000000004,30.195500000000003,30.342000000000002,30.50250000000001,30.659249999999997,30.814500000000002,30.978250000000003,31.1575,31.341249999999995,31.537249999999993,31.73924999999999
45 min,29.145044444444444,29.10562222222222,28.979733333333343,28.905711111111113,28.495644444444437,28.565933333333337,28.359844444444445,28.045333333333343,26.493755555555556,27.66917777777778,28.022488888888887,28.794977777777774,28.36195555555555,28.91495555555556,29.492533333333338,30.023799999999994,30.2995111111111,30.563933333333328,30.398222222222223,30.218444444444447,30.307666666666652,30.371066666666657,30.88442222222222,32.914422222222214,32.56540000000001,32.61628888888889,33.683955555555556,34.00522222222224,33.62253333333332,34.00266666666667,33.64186666666666,34.32231111111113,35.1079111111111,35.35326666666665,35.60100000000002,35.190866666666665,35.2397111111111,35.66153333333333,36.225422222222214,36.379222222222225,36.372866666666674,36.60860000000001
5 day,29.163999999999998,29.120000000000005,29.03,29.0,28.9,28.79,28.642000000000003,28.436,27.97,27.371999999999996,27.665999999999997,28.208,28.302,28.490000000000002,28.735999999999997,29.121999999999996,29.409999999999997,29.860000000000003,30.148000000000003,30.296,30.43,30.392000000000003,30.509999999999998,31.048000000000002,31.435999999999996,31.907999999999998,32.576,33.18,33.338,33.632,33.832,33.95,34.15599999999999,34.484,34.764,35.083999999999996,35.274,35.38199999999999,35.553999999999995,35.709999999999994,35.924,36.188
5 hr,29.147713333333336,29.158676666666675,28.951893333333324,28.978906666666656,28.721306666666685,28.62761333333332,28.76679333333332,27.961416666666658,27.056883333333328,27.08786333333335,28.016856666666644,28.76423666666667,28.55175333333331,28.91275666666666,29.487936666666677,29.832720000000016,30.187726666666677,30.447579999999963,30.335083333333326,30.184769999999997,30.382160000000002,30.37116,30.786143333333307,33.001889999999975,32.73568333333335,32.66018333333334,33.42249666666668,34.06255999999999,33.7817266666667,33.520039999999995,33.286066666666656,34.30891666666668,34.85660000000003,35.330383333333366,35.54129666666665,35.06716333333335,35.17271666666668,35.74781666666662,36.13471333333335,36.35112333333334,36.43411666666667,36.63939333333335
5 min,29.055,29.022000000000002,29.019,28.945,28.444,28.530999999999995,28.331,28.002,26.615,27.851,27.996999999999996,28.8182,28.320999999999998,28.954,29.487000000000002,30.002,30.286999999999995,30.5808,30.404999999999994,30.219,30.297000000000004,30.372200000000003,30.983000000000004,32.862,32.605599999999995,32.627,33.724000000000004,34.017,33.647800000000004,34.013,33.678999999999995,34.322,35.053399999999996,35.324,35.486000000000004,35.2308,35.22500000000001,35.581,36.179,36.2744,36.32000000000001,36.564
5.5 hr,29.17196060606061,29.17916666666666,28.962021212121215,28.985060606060593,28.731233333333368,28.62595151515149,28.798181818181806,27.996278787878786,27.120669696969696,26.999593939393957,28.02259696969696,28.73652727272728,28.544533333333312,28.888372727272724,29.469057575757585,29.80547272727274,30.16642727272729,30.433596969696946,30.296887878787874,30.1774909090909,30.39137575757577,30.366403030303015,30.77498181818181,33.0393727272727,32.77004545454546,32.65672121212121,33.40287272727275,34.05352727272728,33.785024242424285,33.47783636363635,33.27101212121212,34.30658787878791,34.83501515151517,35.322036363636386,35.52598787878787,35.08868787878789,35.16576666666668,35.74779696969695,36.10505454545457,36.34406666666668,36.43081515151514,36.62823333333336
50 day,29.751000000000005,29.6816,29.610799999999998,29.534000000000006,29.451,29.376199999999997,29.290599999999998,29.1848,29.083,28.900399999999994,28.6646,28.610599999999998,28.601999999999997,28.6116,28.637199999999996,28.691399999999998,28.736,28.8006,28.8724,28.928199999999997,28.976399999999995,28.986600000000003,29.013799999999996,29.0728,29.127799999999997,29.184,29.2658,29.366999999999997,29.478800000000007,29.6026,29.712200000000003,29.836000000000002,29.977800000000002,30.121199999999998,30.264000000000006,30.400199999999995,30.5294,30.6664,30.794999999999995,30.929799999999997,31.059199999999997,31.186799999999995
50 min,29.148160000000008,29.105259999999994,28.975080000000013,28.910440000000005,28.50031999999999,28.566679999999998,28.360680000000002,28.040000000000006,26.5148,27.6548,28.014940000000003,28.799879999999987,28.36436,28.91766,29.49052,30.025219999999994,30.29845999999999,30.559299999999993,30.396020000000004,30.217740000000003,30.309019999999983,30.36435999999999,30.876179999999998,32.91779999999999,32.55976000000001,32.614959999999996,33.67744,34.00522000000002,33.62649999999999,34.0023,33.63237999999999,34.32388,35.11001999999999,35.35053999999998,35.60590000000003,35.187780000000004,35.23973999999999,35.66536,36.226339999999986,36.3815,36.37568000000002,36.61992
55 min,29.142727272727274,29.101054545454538,28.970436363636377,28.913309090909095,28.501599999999993,28.56283636363636,28.34769090909091,28.028727272727277,26.53890909090909,27.642636363636363,28.012036363636366,28.805399999999988,28.36667272727273,28.92050909090909,29.486872727272722,30.022545454545448,30.298145454545445,30.55447272727272,30.391963636363638,30.21718181818182,30.311836363636345,30.361418181818173,30.870054545454543,32.923709090909085,32.55305454545456,32.61450909090908,33.67085454545454,34.00503636363639,33.631345454545446,34.00536363636364,33.624545454545455,34.327436363636366,35.109363636363625,35.3495818181818,35.61054545454548,35.18534545454546,35.23901818181817,35.669872727272725,36.227581818181804,36.38283636363637,36.38225454545456,36.63167272727273
6 hr,29.195380555555555,29.197152777777777,28.979469444444444,28.988044444444444,28.733427777777806,28.62408055555552,28.8152222222222,28.03167777777777,27.18341388888888,26.92717222222223,28.035322222222224,28.704236111111115,28.534752777777765,28.855625,29.43981666666667,29.79883888888891,30.17056111111112,30.408644444444427,30.25337222222222,30.171536111111102,30.406897222222224,30.365230555555552,30.758261111111096,33.085194444444426,32.81077777777779,32.653005555555566,33.37948611111112,34.023830555555556,33.802652777777816,33.46627499999999,33.28117222222221,34.30137222222225,34.80851666666669,35.308194444444474,35.51015555555554,35.090824999999995,35.152838888888894,35.7443611111111,36.083080555555576,36.34187777777778,36.42858333333333,36.619869444444475
6.5 hr,29.21012307692307,29.198435897435896,28.997174358974352,28.9835282051282,28.725492307692342,28.622882051282016,28.81441025641024,28.046599999999987,27.24115128205128,26.876664102564106,28.05898974358974,28.65714871794872,28.53800769230767,28.82797692307693,29.41339230769231,29.797848717948742,30.174158974358974,30.383617948717937,30.210097435897442,30.16733076923077,30.416617948717956,30.35943076923077,30.75077179487178,33.14428205128204,32.855635897435896,32.6424358974359,33.349389743589754,33.993192307692304,33.818097435897464,33.48348717948717,33.31101794871795,34.29107692307695,34.785558974359,35.30666923076927,35.499569230769225,35.09034871794872,35.144720512820534,35.72200256410255,36.0273153846154,36.34736153846156,36.41663846153845,36.61398717948721
60 day,30.413166666666665,30.32716666666666,30.242166666666662,30.153666666666666,30.057666666666663,29.96533333333333,29.874999999999996,29.795499999999997,29.67883333333333,29.472666666666665,29.248,29.185,29.119666666666664,29.0595,28.996,28.968166666666665,28.949666666666662,28.930499999999995,28.90633333333333,28.872333333333327,28.828833333333325,28.855999999999998,28.897833333333327,28.976333333333333,29.064999999999994,29.141499999999997,29.247833333333332,29.367833333333333,29.472333333333335,29.556499999999996,29.625333333333337,29.69933333333334,29.7895,29.879166666666666,29.972833333333337,30.063,30.156833333333335,30.267333333333333,30.402166666666666,30.541666666666664,30.677499999999995,30.818499999999993
70 day,30.951428571428576,30.871857142857138,30.7892857142857,30.714714285714283,30.640714285714278,30.562285714285718,30.484999999999996,30.39757142857143,30.28785714285714,30.07999999999999,29.819999999999993,29.742999999999995,29.661285714285707,29.59342857142857,29.54642857142857,29.495285714285714,29.451714285714285,29.41671428571429,29.38671428571428,29.353142857142853,29.28999999999999,29.263428571428573,29.240857142857138,29.23542857142857,29.248857142857137,29.26671428571428,29.295285714285708,29.326142857142855,29.346714285714285,29.376142857142856,29.40614285714286,29.485571428571426,29.57928571428571,29.681285714285714,29.798285714285715,29.901000000000003,30.01414285714286,30.139428571428574,30.264714285714287,30.367999999999995,30.46514285714285,30.560999999999993
80 day,31.398000000000007,31.335874999999998,31.273374999999994,31.203125,31.125375,31.051625,30.973749999999995,30.891375,30.789375,30.592624999999998,30.35262499999999,30.29249999999999,30.22162499999999,30.16237499999999,30.104374999999994,30.051124999999992,29.99924999999999,29.955124999999992,29.907749999999993,29.858874999999994,29.765124999999994,29.719375000000003,29.685375,29.687125,29.675,29.666375,29.675124999999998,29.694,29.708125000000003,29.72475,29.737500000000004,29.763375000000003,29.794249999999998,29.819875000000003,29.8675,29.915625,29.959875000000004,30.006500000000006,30.055750000000007,30.108750000000004,30.168374999999997,30.266249999999996
90 day,31.680666666666678,31.629333333333342,31.574111111111115,31.520000000000014,31.46044444444445,31.397666666666677,31.33333333333334,31.267888888888894,31.181000000000004,31.029444444444444,30.826999999999995,30.761999999999993,30.694444444444436,30.63266666666666,30.575888888888883,30.52322222222222,30.471666666666664,30.424666666666663,30.377999999999993,30.326999999999995,30.2511111111111,30.211,30.18088888888888,30.167444444444442,30.1491111111111,30.129222222222214,30.12499999999999,30.122999999999998,30.118222222222222,30.116666666666667,30.11011111111112,30.113111111111113,30.12788888888889,30.15644444444445,30.17755555555556,30.19877777777778,30.223666666666674,30.257888888888893,30.29822222222223,30.337222222222227,30.37822222222222,30.426444444444446
Tomorrow,29.04,29.02,28.91,28.48,28.5,28.3,27.99,26.58,26.14,28.03,28.85,28.32,28.97,29.47,30.0,30.29,30.57,30.41,30.21,30.67,30.38,31.0,32.9,32.61,32.65,33.72,34.02,33.69,34.08,33.65,34.31,35.05,35.33,35.48,35.25,35.26,35.59,36.19,36.26,36.32,36.58,NULL
