,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-15,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14
50 day,70.83717799999998,70.66255599999998,70.502952,70.331506,70.107234,69.899712,69.706328,69.48673600000001,69.2638,68.87030399999999,68.28258799999999,68.076774,67.829166,67.635552,67.443528,67.330918,67.190584,67.080196,66.99813400000001,66.96411800000001,66.907244,66.85135600000001,66.79631,66.76746000000001,66.71442200000001,66.632282,66.573934,66.57153400000001,66.56349000000002,66.54845000000002,66.59689400000002,66.62100000000001,66.6212,66.6628,66.7348,66.85140000000001,66.95160000000001,67.03980000000001,67.10120000000002,67.15500000000002,67.2206,67.25840000000001
50 min,67.56504000000001,68.3768,69.04248,67.77235999999999,64.42754000000001,64.61898000000001,64.21626,63.00632,60.86790000000003,61.76554,63.33300000000003,62.96564,61.36202000000001,63.65038000000002,63.62986,64.31914,64.31955999999997,64.74450000000002,64.91724,64.76243999999998,66.08067999999999,65.86724,66.42715999999999,67.86072,66.53416000000001,67.08358,68.02810000000001,69.89728,68.92011999999998,68.59650000000002,69.73864000000002,69.62904,70.28012000000003,71.2432,71.24993999999998,74.44434,72.64469999999997,72.96626,73.01662,73.46752000000001,73.59342,73.28162000000002
55 min,67.54094545454547,68.39018181818182,69.02016363636365,67.77214545454545,64.44812727272729,64.5934909090909,64.19132727272728,62.99632727272727,60.9189272727273,61.73158181818182,63.330727272727316,62.97367272727273,61.35756363636365,63.64887272727275,63.62732727272726,64.31376363636363,64.32605454545453,64.73432727272728,64.91349090909091,64.76974545454544,66.08116363636363,65.87016363636363,66.42705454545452,67.8561090909091,66.52243636363637,67.06225454545455,68.02827272727275,69.89361818181818,68.91565454545453,68.59018181818183,69.74787272727274,69.62356363636366,70.27034545454546,71.24670909090909,71.2467818181818,74.43256363636362,72.6323636363636,72.9556,73.03329090909091,73.47043636363638,73.58941818181819,73.29892727272728
6 hr,67.37748055555547,68.7592916666667,68.78699166666675,68.1698666666666,65.46998055555558,64.73871666666669,65.3123583333333,63.113616666666694,61.93947222222224,60.766272222222206,63.317897222222264,63.35101111111109,61.75036111111113,63.50054166666675,63.57242500000001,64.00939444444441,64.4440527777778,64.44393611111111,64.82381388888892,64.76676666666668,65.89730555555549,65.70833055555558,66.11916944444444,67.68722500000004,66.65232499999992,66.73398888888887,67.76619166666666,69.79939722222225,68.74174722222224,68.65796944444445,69.34406111111113,69.83958611111117,70.39260833333337,70.86811388888893,71.5694388888888,74.0308,72.2442638888889,72.94373333333336,73.24783888888881,73.37683055555554,73.50694166666669,73.4039083333334
6.5 hr,67.43737692307685,68.75006666666671,68.72501282051287,68.17760769230763,65.5466461538462,64.76729743589745,65.32052820512817,63.16895641025644,62.02120769230772,60.750153846153815,63.32224358974361,63.31458205128203,61.778600000000004,63.42928974358981,63.53662307692312,64.02474871794871,64.45102564102567,64.41975641025641,64.82070000000004,64.74401282051281,65.84815384615382,65.71092564102567,66.09686410256408,67.65410256410259,66.70599230769223,66.76785897435896,67.75196666666666,69.77612564102567,68.76532564102568,68.66809487179489,69.30036410256412,69.82587435897443,70.37871025641027,70.82858974358976,71.56568717948711,73.90925897435898,72.30582820512822,72.96830000000001,73.25896923076917,73.35590256410254,73.53913846153849,73.38339743589752
60 day,71.803055,71.67448833333334,71.54813166666668,71.412905,71.20823,70.99540833333332,70.78173833333332,70.55138000000001,70.27668666666665,69.75848166666665,69.08058833333331,68.86736166666667,68.63575999999999,68.46577333333333,68.29644666666667,68.18116666666667,68.08399833333334,67.96475333333333,67.85000000000001,67.70565,67.57582333333335,67.44931166666669,67.33380500000001,67.24112666666669,67.13444000000001,67.086265,67.03365333333333,67.02849666666667,67.02727833333334,67.06609833333334,67.08220333333334,67.10046333333334,67.11442500000001,67.14821666666667,67.17751833333334,67.23306833333335,67.26561166666669,67.31594500000001,67.37624166666669,67.44354166666669,67.54691166666669,67.62433333333335
70 day,72.40251000000002,72.25712571428575,72.16648428571432,72.0621142857143,71.90733285714286,71.7516957142857,71.59290857142855,71.39845,71.1785257142857,70.74047571428568,70.18620428571425,69.98819714285712,69.75549285714284,69.5647757142857,69.37904,69.20401714285714,69.02856428571428,68.85541285714287,68.68625428571431,68.50868000000001,68.36079000000001,68.21659571428573,68.09593714285715,68.00909142857144,67.90966857142858,67.85000000000001,67.8218557142857,67.79407428571429,67.75328571428572,67.68712857142859,67.63027714285717,67.57741000000001,67.52969,67.49982285714287,67.47137714285714,67.53637000000002,67.56084571428573,67.60128285714288,67.65766714285718,67.75937000000003,67.82717428571432,67.89196857142862
80 day,72.81954750000003,72.73062375000003,72.66290500000002,72.57644250000001,72.4467425,72.3182875,72.17560875,72.0054575,71.8010575,71.39782124999999,70.90759999999999,70.75241624999998,70.57223374999998,70.42666999999999,70.26676875,70.12720999999999,69.96820499999998,69.82754125,69.69224125000001,69.54184875,69.41817875,69.2786725,69.14318125,69.02780375,68.90528500000002,68.78639000000001,68.68111875,68.59473625000001,68.49709750000002,68.39209500000001,68.31031625000003,68.23277125000001,68.17206999999999,68.13945500000001,68.107585,68.14837500000002,68.18462375000001,68.19956500000002,68.21412500000004,68.21611250000004,68.21361750000003,68.21035875000004
90 day,73.1675388888889,73.06352222222225,72.96376888888892,72.85410111111113,72.71916000000002,72.59449222222223,72.47322666666666,72.33739666666666,72.17388777777778,71.88015333333333,71.49305999999999,71.36021555555554,71.20692222222222,71.07420777777779,70.93207333333334,70.79738444444445,70.65061777777778,70.51328555555556,70.36565333333336,70.24571000000002,70.14475555555556,70.03681444444446,69.93720777777779,69.85359555555556,69.74701666666668,69.65340888888889,69.55496,69.48781444444444,69.41232555555555,69.32342111111112,69.25582555555556,69.17504222222222,69.09449444444444,69.03049222222222,68.97058666666666,68.94756888888891,68.90810555555557,68.86621000000001,68.8240866666667,68.78397333333338,68.75328111111115,68.72257444444449
Tomorrow,68.03,69.08,67.77,64.67,64.62,64.23,62.78,60.09,60.02,63.08,63.09,61.1,63.7,63.6,64.32,64.26,64.81,64.92,64.63,65.99,65.79,66.55,67.82,66.8,67.06,68.12,70.02,68.95,68.66,69.8,69.68,70.14,71.29,71.21,74.5,72.99,73.16,72.97,73.45,73.58,73.12,73.56
