,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-11,2019-01-15,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-06,2019-02-07,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
2 day,28.155,28.16,28.174999999999997,27.97,27.744999999999997,27.21,26.89,26.369999999999997,25.455,25.009999999999998,24.689999999999998,25.284999999999997,25.755,25.91,26.335,26.884999999999998,27.259999999999998,26.965,27.05,27.205,27.505000000000003,27.155,26.58,26.939999999999998,27.5,27.735,27.595,27.07,27.56,28.47,28.424999999999997,29.08,28.880000000000003,28.915,28.384999999999998,28.225,28.545,29.035
2 hr,27.960658333333352,28.52524999999999,27.884091666666688,28.00646666666668,27.655808333333354,26.91940833333332,27.00066666666667,25.85395,25.24486666666667,25.038825000000017,24.46059166666667,25.653550000000006,25.788375000000013,26.130400000000012,26.473174999999987,27.22429166666668,27.486041666666665,27.10505833333332,27.12943333333332,27.301783333333336,27.65733333333332,26.62899166666664,26.496225000000003,27.38240000000002,27.658316666666668,27.735641666666655,27.440650000000005,26.625525000000003,28.242333333333328,28.591941666666663,28.482383333333356,29.09208333333331,28.445916666666662,28.65585000000002,28.231433333333317,28.369583333333335,28.847241666666655,29.286900000000028
2.5 hr,27.946933333333345,28.57203333333333,27.891493333333347,28.01829333333335,27.696793333333353,26.95498666666666,27.069580000000002,25.863826666666665,25.282373333333336,24.992426666666674,24.457986666666656,25.63649333333335,25.77691333333334,26.135233333333346,26.48875999999999,27.241306666666688,27.494293333333342,27.12076666666665,27.16730666666666,27.294853333333332,27.675619999999988,26.64188666666664,26.485766666666663,27.339586666666687,27.657959999999996,27.732586666666666,27.461853333333348,26.61626666666667,28.246539999999992,28.58727333333333,28.497513333333366,29.126966666666654,28.449299999999983,28.65736666666669,28.244186666666657,28.37267333333334,28.858639999999983,29.293826666666693
20 day,30.2455,30.044,29.837,29.639500000000005,29.427500000000002,29.200499999999998,29.020999999999997,28.8385,28.572999999999997,28.045499999999997,27.1,26.855500000000006,26.7295,26.6375,26.5065,26.421999999999997,26.3675,26.247999999999998,26.156,26.1555,26.196999999999996,26.23399999999999,26.309499999999996,26.45199999999999,26.5585,26.708999999999996,26.847,26.947000000000003,27.0745,27.2185,27.326,27.545499999999997,27.6135,27.8085,27.865000000000002,27.926,28.008999999999997,28.109
20 min,27.912950000000002,28.435200000000002,27.935749999999995,27.903499999999998,27.480849999999997,26.903250000000003,26.802249999999997,25.84575,25.089000000000006,25.430200000000003,24.668799999999994,25.697000000000003,25.736000000000008,26.1039,26.534950000000002,27.205500000000008,27.3824,27.0842,27.101250000000004,27.272149999999993,27.643949999999997,26.607149999999997,26.552299999999995,27.361250000000002,27.68424999999999,27.76265,27.409,26.664750000000005,28.31345,28.5473,28.35255,29.039049999999996,28.562800000000003,28.640849999999993,28.172500000000003,28.331049999999998,28.81374999999999,29.329500000000007
200 day,27.065574999999995,27.077274999999997,27.095525,27.115074999999997,27.129324999999994,27.141124999999988,27.153424999999988,27.163049999999984,27.168499999999984,27.17554999999999,27.18774999999999,27.200849999999996,27.214499999999997,27.23525,27.2571,27.2857,27.316699999999997,27.369249999999997,27.42675,27.480749999999997,27.506599999999995,27.526449999999997,27.546149999999994,27.570099999999996,27.595499999999998,27.621699999999997,27.642799999999998,27.662349999999996,27.68725,27.711199999999995,27.735099999999992,27.7932,27.817549999999997,27.866499999999995,27.8864,27.90825,27.933849999999996,27.960299999999997
25 min,27.913759999999993,28.442360000000008,27.924799999999994,27.910439999999998,27.486279999999997,26.8818,26.79196,25.8682,25.0746,25.40316,24.665239999999994,25.672160000000005,25.740200000000005,26.09152,26.528560000000002,27.2192,27.399520000000006,27.069159999999997,27.09880000000001,27.278279999999985,27.633560000000003,26.604319999999994,26.549159999999993,27.363200000000003,27.68027999999999,27.765719999999998,27.40939999999999,26.658079999999998,28.3018,28.536080000000002,28.37464000000001,29.035119999999996,28.544520000000006,28.639079999999993,28.1894,28.33764,28.817200000000003,29.32720000000001
3 hr,27.944155555555557,28.6062,27.860033333333345,28.033233333333364,27.722122222222236,26.980688888888885,27.12266666666666,25.884561111111108,25.30562777777776,24.947322222222223,24.457849999999983,25.6110388888889,25.7566388888889,26.142305555555545,26.522244444444432,27.262627777777805,27.497044444444455,27.13341111111109,27.18942222222221,27.282499999999995,27.692161111111105,26.63041111111109,26.472883333333325,27.292783333333357,27.64946111111111,27.71466111111113,27.476833333333353,26.59163333333333,28.241449999999983,28.581222222222216,28.50669444444447,29.142361111111097,28.437444444444427,28.68162777777781,28.25536111111112,28.346038888888884,28.871688888888865,29.296855555555577
3.5 hr,27.933685714285712,28.62229523809523,27.847047619047636,28.053804761904775,27.74452857142859,27.000499999999995,27.165695238095225,25.912171428571412,25.328947619047597,24.932771428571435,24.44206666666665,25.567519047619058,25.737290476190484,26.134642857142843,26.5424,27.249119047619065,27.50564761904762,27.148980952380935,27.19588571428569,27.270090476190457,27.710976190476188,26.62569999999998,26.45906666666666,27.264957142857163,27.64649047619048,27.696295238095264,27.493042857142868,26.5368857142857,28.237304761904753,28.583990476190476,28.515733333333348,29.14229999999998,28.419033333333317,28.68190952380955,28.27241428571429,28.302652380952384,28.87799999999998,29.295833333333338
30 day,31.020666666666664,30.954666666666665,30.845333333333333,30.698,30.51366666666667,30.333333333333332,30.122666666666664,29.875,29.60733333333333,29.048666666666666,28.305999999999997,28.108333333333338,27.916333333333334,27.772,27.672666666666665,27.56866666666666,27.463666666666665,27.252333333333333,26.95766666666667,26.807333333333336,26.798333333333332,26.713333333333328,26.634333333333334,26.59933333333333,26.590666666666664,26.570999999999994,26.552,26.511,26.539666666666665,26.594999999999995,26.641999999999996,26.883666666666663,27.022666666666662,27.272666666666662,27.389,27.50833333333333,27.60633333333333,27.726999999999997
30 min,27.92613333333333,28.44330000000001,27.922333333333327,27.91853333333334,27.489566666666665,26.878,26.789066666666663,25.87966666666667,25.084,25.368366666666663,24.648466666666664,25.65213333333333,25.74673333333333,26.090333333333337,26.518966666666675,27.226333333333333,27.416600000000006,27.05836666666666,27.09766666666668,27.28373333333332,27.6269,26.606599999999997,26.546133333333326,27.363333333333337,27.676966666666655,27.76213333333333,27.41279999999999,26.654566666666668,28.298833333333327,28.532066666666665,28.39020000000001,29.031099999999995,28.52710000000001,28.63673333333333,28.20533333333333,28.338533333333338,28.8186,29.318500000000004
4 hr,27.914212500000005,28.635883333333325,27.83283333333335,28.058716666666683,27.790341666666695,27.01355833333333,27.20137916666665,25.945379166666658,25.34973333333331,24.924362500000004,24.43051666666666,25.512620833333344,25.728054166666663,26.12159583333333,26.541458333333335,27.23491250000002,27.51274583333334,27.155599999999982,27.202491666666642,27.26395416666663,27.72301666666667,26.611924999999975,26.442724999999992,27.25437916666667,27.645625000000006,27.664804166666674,27.50535833333335,26.490508333333313,28.219862499999994,28.57142083333333,28.52694583333335,29.144016666666648,28.40344583333333,28.672033333333356,28.300966666666678,28.272629166666672,28.898974999999982,29.29460416666667
4.5 hr,27.91913333333334,28.64131481481481,27.826455555555565,28.065185185185207,27.8241703703704,27.013337037037036,27.20975925925925,25.976407407407407,25.389407407407393,24.89807777777777,24.40619999999999,25.473974074074082,25.733574074074067,26.118444444444442,26.529748148148137,27.20935555555558,27.51526666666668,27.15781481481479,27.20254074074072,27.265899999999963,27.72775555555556,26.61379629629627,26.445311111111103,27.23305925925927,27.643596296296305,27.64367777777778,27.519540740740755,26.439729629629625,28.21654814814813,28.56131851851851,28.539974074074085,29.14371851851851,28.395166666666665,28.652881481481504,28.33080370370371,28.250981481481485,28.893614814814793,29.29287407407408
40 day,31.315250000000002,31.217250000000007,31.090000000000003,30.96300000000001,30.822750000000006,30.66025,30.497750000000003,30.32475,30.2055,29.929249999999996,29.433249999999994,29.25275,29.086999999999996,28.910499999999995,28.741499999999995,28.595499999999998,28.432499999999997,28.145999999999997,27.897750000000002,27.677999999999997,27.608999999999998,27.536249999999995,27.441250000000004,27.363500000000005,27.302000000000003,27.2435,27.145750000000003,27.023500000000002,26.964999999999996,26.974,26.981749999999998,26.983749999999993,26.990499999999997,27.028249999999996,27.032249999999998,27.040999999999997,27.072249999999997,27.13225
45 min,27.939222222222224,28.461311111111115,27.933111111111117,27.94908888888889,27.52551111111112,26.8724888888889,26.80255555555555,25.903022222222237,25.116488888888888,25.261955555555556,24.568022222222215,25.63497777777778,25.746266666666664,26.096755555555568,26.52311111111111,27.220777777777787,27.451711111111113,27.049911111111104,27.097,27.271822222222212,27.614044444444446,26.60106666666666,26.544399999999985,27.370888888888906,27.680822222222222,27.747200000000007,27.413755555555554,26.655266666666662,28.259088888888886,28.521600000000003,28.41868888888889,29.0174,28.48726666666669,28.64124444444445,28.226999999999997,28.347711111111103,28.81444444444443,29.28191111111112
5 day,28.474,28.554000000000002,28.318,28.125999999999998,27.956,27.748,27.448,27.026,26.442,25.561999999999998,24.836,25.107999999999997,25.134,25.406,25.784,26.284000000000002,26.574,26.996000000000002,27.062,27.125999999999998,27.244,27.163999999999998,27.056,27.098000000000003,27.174,27.189999999999998,27.35,27.386000000000003,27.598000000000003,27.773999999999994,27.873999999999995,28.677999999999997,28.73,28.926,28.744,28.584000000000003,28.610000000000003,28.631999999999998
5 hr,27.959403333333327,28.642669999999992,27.83024333333334,28.078430000000015,27.855710000000023,27.02012666666667,27.20126333333332,26.026186666666664,25.43401666666666,24.858819999999994,24.389333333333326,25.43874,25.70911666666666,26.12981666666667,26.51928999999999,27.177173333333354,27.50797000000001,27.154336666666644,27.200419999999976,27.264336666666622,27.720660000000002,26.62420333333331,26.45245666666666,27.217200000000012,27.63821000000001,27.64495666666666,27.524913333333345,26.366593333333327,28.210053333333303,28.560946666666666,28.54302000000002,29.143816666666655,28.40158666666668,28.645750000000007,28.368306666666673,28.23584666666667,28.888313333333322,29.287706666666665
5 min,27.96,28.377,27.987000000000002,27.967000000000002,27.496999999999996,26.927999999999997,26.912,25.845999999999997,25.063,25.544,24.692,25.817,25.717000000000002,26.136000000000003,26.551,27.227999999999998,27.32,27.130000000000003,27.098000000000003,27.294999999999998,27.681,26.558,26.535000000000004,27.32,27.685999999999996,27.779000000000003,27.384000000000004,26.741000000000003,28.391999999999996,28.585999999999995,28.305,29.1036,28.624000000000002,28.648000000000003,28.119999999999997,28.318,28.790999999999997,29.298000000000002
5.5 hr,28.010890909090907,28.638357575757567,27.834175757575743,28.089963636363652,27.84900303030304,27.05264545454544,27.194272727272722,26.074072727272743,25.506324242424235,24.814309090909095,24.38149393939394,25.38371212121212,25.66901212121211,26.141218181818186,26.484857575757562,27.141878787878813,27.49552121212122,27.149348484848474,27.197563636363615,27.260206060606013,27.7143090909091,26.631418181818155,26.46164545454545,27.202542424242424,27.62952424242427,27.633539393939397,27.526690909090906,26.277481818181815,28.173109090909055,28.55627575757577,28.548630303030322,29.145206060606043,28.453439393939423,28.652348484848485,28.38824848484849,28.225603030303027,28.880293939393944,29.274400000000004
50 day,31.55,31.4692,31.371399999999998,31.264400000000006,31.1518,31.0312,30.9086,30.7786,30.6384,30.383200000000002,29.898200000000003,29.752200000000002,29.597799999999996,29.452999999999996,29.327999999999996,29.2764,29.203199999999995,29.072,28.8812,28.6622,28.5524,28.418599999999998,28.288200000000003,28.158600000000007,28.052600000000005,27.960200000000004,27.866000000000007,27.762400000000007,27.694800000000004,27.637200000000007,27.593600000000006,27.559400000000004,27.523600000000005,27.474800000000005,27.411200000000008,27.345000000000006,27.306000000000004,27.328000000000007
50 min,27.94748,28.47288,27.929000000000016,27.95868,27.537960000000016,26.868680000000005,26.804499999999994,25.912220000000012,25.131639999999997,25.23556,24.55062,25.63588,25.74959999999999,26.10308000000002,26.52049999999999,27.212600000000013,27.456879999999998,27.053019999999993,27.10270000000001,27.267439999999993,27.610039999999998,26.593859999999992,26.53699999999999,27.37680000000002,27.679240000000004,27.747280000000003,27.412880000000005,26.656740000000003,28.247600000000002,28.520880000000002,28.425780000000003,29.018359999999998,28.47626000000002,28.640060000000013,28.227319999999995,28.34669999999999,28.81587999999999,29.275820000000007
55 min,27.943890909090918,28.478709090909085,27.925454545454564,27.959890909090905,27.54816363636365,26.86149090909091,26.803363636363628,25.91349090909092,25.15094545454545,25.212509090909094,24.53765454545455,25.637890909090917,25.75718181818181,26.10789090909093,26.517090909090903,27.203818181818196,27.461381818181813,27.05501818181817,27.10463636363637,27.265636363636357,27.606581818181812,26.586236363636353,26.531090909090903,27.381545454545478,27.677672727272736,27.747800000000005,27.408945454545453,26.66081818181819,28.236036363636362,28.524345454545454,28.433290909090914,29.018963636363633,28.466509090909103,28.638363636363657,28.227381818181815,28.34707272727272,28.819472727272714,29.275109090909098
6 hr,28.076733333333333,28.632425,27.858747222222206,28.09482777777779,27.83154444444445,27.095419444444442,27.187288888888887,26.121197222222232,25.577649999999995,24.778733333333342,24.386944444444453,25.32898611111113,25.630005555555545,26.14942777777778,26.442899999999977,27.122133333333355,27.497347222222228,27.12706388888887,27.190519444444426,27.253086111111067,27.712227777777795,26.642402777777757,26.48738333333334,27.17253333333332,27.622541666666685,27.608405555555557,27.532122222222227,26.196799999999985,28.134105555555507,28.541030555555547,28.5533277777778,29.12918888888887,28.490997222222237,28.672216666666657,28.42695555555556,28.226372222222217,28.835544444444455,29.25490555555556
6.5 hr,28.143051282051278,28.620656410256416,27.891669230769203,28.092605128205136,27.816082051282052,27.133200000000006,27.174774358974368,26.160958974358984,25.616943589743585,24.76752307692308,24.407925641025642,25.255012820512842,25.606574358974356,26.154843589743592,26.40226666666665,27.09496666666669,27.495964102564106,27.087146153846138,27.1840923076923,27.24485128205124,27.703312820512842,26.675746153846138,26.518510256410263,27.127933333333324,27.61821538461541,27.587653846153845,27.53890000000001,26.14874102564102,28.0916179487179,28.517976923076915,28.557820512820538,29.124225641025625,28.520715384615382,28.705897435897434,28.47256666666668,28.22133076923078,28.771630769230782,29.241889743589756
60 day,31.601499999999998,31.540833333333335,31.480666666666664,31.41266666666667,31.33366666666667,31.252000000000002,31.168166666666668,31.073333333333334,30.965666666666667,30.734166666666667,30.326833333333333,30.204833333333333,30.083999999999996,29.969499999999996,29.872333333333334,29.791999999999998,29.729666666666667,29.560833333333335,29.36066666666667,29.158666666666665,29.064166666666665,28.961166666666664,28.906833333333335,28.846500000000002,28.80566666666667,28.762833333333337,28.69866666666667,28.604500000000005,28.526666666666667,28.464166666666674,28.38233333333334,28.245500000000003,28.159500000000005,28.033500000000007,27.967166666666678,27.907166666666676,27.85733333333334,27.821666666666676
70 day,31.227857142857133,31.23571428571428,31.242857142857144,31.250142857142862,31.24871428571429,31.23371428571429,31.213428571428572,31.175571428571427,31.09485714285714,30.89485714285715,30.587857142857143,30.496000000000002,30.408571428571427,30.326142857142862,30.25442857142857,30.193428571428566,30.127285714285712,29.97742857142857,29.804857142857145,29.638142857142856,29.56242857142857,29.48014285714286,29.40157142857143,29.34871428571429,29.290428571428578,29.226000000000006,29.145142857142865,29.055000000000007,28.987142857142864,28.918000000000006,28.84528571428572,28.781857142857145,28.749000000000006,28.711000000000006,28.66642857142858,28.60828571428572,28.547142857142862,28.504142857142867
80 day,30.879374999999992,30.897249999999996,30.897875,30.878125,30.858749999999997,30.835124999999994,30.814374999999995,30.778,30.737499999999994,30.65625,30.548750000000002,30.52637500000001,30.498000000000008,30.47100000000001,30.446250000000003,30.403000000000002,30.346000000000004,30.21762500000001,30.098500000000012,29.977875000000004,29.92537500000001,29.86350000000001,29.80162500000001,29.74425000000001,29.690250000000013,29.632375000000014,29.56412500000002,29.481875000000013,29.422250000000012,29.367625000000015,29.308625000000013,29.230375000000016,29.20062500000002,29.122750000000014,29.061125000000022,29.002000000000017,28.947500000000012,28.896250000000016
90 day,30.35977777777777,30.37444444444444,30.386111111111106,30.412999999999997,30.433777777777774,30.442666666666657,30.452555555555552,30.452222222222222,30.436999999999994,30.41,30.296,30.26,30.225444444444445,30.19877777777778,30.17388888888889,30.162222222222223,30.150444444444442,30.12733333333334,30.118111111111123,30.105222222222235,30.098666666666677,30.077444444444456,30.03144444444446,29.981222222222236,29.931222222222242,29.884222222222242,29.837777777777806,29.7787777777778,29.73566666666669,29.699666666666683,29.659444444444464,29.605000000000018,29.56866666666669,29.495444444444466,29.442888888888916,29.387333333333356,29.338666666666686,29.298333333333357
Tomorrow,28.38,27.97,27.97,27.52,26.9,26.88,25.86,25.05,24.47,24.78,25.83,25.68,26.14,26.53,27.24,27.28,26.81,27.0,27.11,27.71,26.6,26.56,27.32,27.68,27.79,27.4,26.74,28.38,28.56,28.29,29.04,28.64,29.19,28.13,28.32,28.77,29.3,NULL
