,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-08,2019-02-11,2019-02-12,2019-02-14
30 min,84.89923333333333,84.67236666666666,85.09006666666666,85.61383333333333,84.77406666666666,85.9399,86.17800000000001,83.91616666666667,83.68303333333333,88.10749999999999,89.97506666666666,90.97139999999997,90.98363333333333,92.68406666666668,97.76966666666667,98.5983333333333,97.36566666666667,96.3077666666667,97.2328,93.88306666666668,94.52373333333331,94.70826666666667,95.45726666666664,94.56430000000003,94.51396666666665,96.93783333333333,95.56930000000001,95.93583333333332,95.99629999999999,96.54883333333332,96.69603333333333,98.452,98.19300000000001,97.63863333333332,97.6449,98.14516666666664,98.81216666666668
4 hr,84.43129166666671,84.77957916666672,85.00096666666664,85.73437500000009,85.75867083333337,86.09198333333337,86.8796666666667,84.03763750000003,83.99799166666659,87.55932916666663,89.58599999999997,90.98894583333336,91.30422916666666,92.93017499999999,98.02047916666666,98.51437500000002,98.26064166666664,96.32978750000002,97.18916666666665,94.21732083333342,93.95217083333337,94.9111583333334,95.68915416666673,94.46575,94.48030416666667,96.94421666666663,95.32911249999997,95.95096250000002,95.93949166666661,96.14500416666665,96.65402083333329,97.91202916666677,98.17722499999999,97.69815833333338,97.63523333333333,98.38467083333335,98.87702083333335
4.5 hr,84.46242592592596,84.75340000000003,85.03042962962962,85.7475000000001,85.83941851851854,86.0871925925926,86.90858518518523,84.14378888888893,84.11872222222219,87.40782222222217,89.48250740740737,90.98095555555558,91.26037037037038,92.90145925925924,98.04521481481481,98.48045925925926,98.3530407407407,96.34352962962966,97.20094074074072,94.260788888889,93.8678592592593,94.97287037037043,95.76531481481487,94.47992592592593,94.49391851851857,96.88257407407403,95.31265185185187,95.90359259259263,95.92721851851847,96.12238888888886,96.61639629629622,97.815025925926,98.19824074074074,97.6727222222223,97.6191962962963,98.38067037037037,98.87881481481483
40 day,84.67700000000002,84.76725000000003,84.73100000000002,84.74500000000002,84.75025000000001,84.784,84.85175,84.849,84.87475000000002,85.00150000000001,85.32525000000001,85.48275,85.62300000000002,85.79325000000001,86.08975000000001,86.3935,86.62650000000001,86.87725000000002,87.15950000000001,87.88625,88.14550000000001,88.41125000000002,88.76650000000002,89.07425000000002,89.36300000000003,89.70725000000002,90.05225000000003,90.37425000000002,90.56450000000001,90.81600000000002,91.06650000000002,91.37375000000002,91.67000000000002,92.71275000000001,93.03825000000002,93.364,94.01950000000001
45 min,84.91759999999998,84.65991111111109,85.0856888888889,85.65822222222221,84.87039999999999,85.85040000000002,86.19482222222221,83.99673333333334,83.74782222222221,88.06866666666664,89.91748888888888,90.97617777777776,91.02277777777778,92.67784444444443,97.74502222222223,98.5592222222222,97.44706666666667,96.36151111111108,97.21920000000001,93.92806666666668,94.4204888888889,94.68993333333334,95.43695555555554,94.61464444444445,94.54548888888888,96.96177777777777,95.51762222222222,95.91399999999999,96.02693333333332,96.44946666666664,96.65504444444444,98.40299999999999,98.32520000000002,97.66008888888886,97.65875555555552,98.17111111111109,98.83504444444446
5 day,84.904,84.57,84.33,84.824,85.062,85.272,85.602,85.346,84.866,84.966,87.35,88.91999999999999,89.46799999999999,90.58000000000001,92.626,94.282,95.47599999999998,96.60599999999998,97.48400000000001,96.146,95.77799999999999,95.25399999999999,94.954,94.65200000000002,94.792,95.26200000000001,95.45400000000001,95.548,95.86800000000001,96.322,96.276,96.86,97.24,98.07400000000001,97.88600000000001,97.88200000000002,98.08399999999999
5 hr,84.50682333333337,84.7507366666667,85.03883666666665,85.76436666666673,85.93156666666668,86.08804,86.92165333333335,84.28311000000002,84.22135999999995,87.23350999999994,89.40547666666664,90.95017000000004,91.17996333333335,92.89810999999996,98.09055333333329,98.40843666666665,98.45781333333333,96.36890333333338,97.19101666666664,94.3277000000001,93.80117000000001,95.0153466666667,95.82158000000003,94.55045999999999,94.4995866666667,96.80058999999996,95.34028333333336,95.85690333333334,95.92382999999997,96.08658333333332,96.55569333333324,97.71770666666671,98.23706333333335,97.66125333333339,97.60406666666665,98.38878333333332,98.85990000000001
5 min,84.83500000000001,84.53599999999999,85.08599999999998,85.85400000000001,84.983,85.96,86.401,83.64099999999999,83.503,88.036,90.051,91.12699999999998,90.811,92.92,97.85300000000001,98.6326,97.148,96.25399999999999,97.284,93.905,94.548,94.556,95.524,94.38000000000001,94.534,96.894,95.543,96.18699999999998,96.046,96.849,96.70599999999999,98.52000000000001,98.01,97.639,97.61200000000001,98.09700000000001,98.522
5.5 hr,84.60460909090915,84.76870606060606,85.03717272727272,85.78855454545457,85.97730000000001,86.08981515151518,86.92113636363636,84.42432424242428,84.30143636363627,87.04923939393935,89.32780909090904,90.86550606060612,91.10861515151515,92.85699393939389,98.08603333333329,98.3658303030303,98.52935454545457,96.38163333333337,97.17245757575755,94.39309696969708,93.74176363636363,95.03458181818183,95.80623030303035,94.62430909090908,94.51787575757578,96.74490909090902,95.39054848484854,95.82985151515152,95.90444848484844,96.0682818181818,96.5260666666666,97.63780606060608,98.29663636363642,97.67763939393943,97.60333333333334,98.38597575757575,98.83969090909092
50 day,84.08520000000004,84.13240000000003,84.20060000000001,84.28680000000003,84.36480000000002,84.4692,84.5482,84.56639999999999,84.55100000000002,84.76540000000003,85.01760000000002,85.14560000000002,85.27060000000003,85.45800000000003,85.73960000000002,86.06300000000002,86.346,86.60860000000001,86.8784,87.5484,87.73680000000002,87.90840000000001,88.10100000000003,88.26080000000002,88.39500000000002,88.60580000000002,88.79840000000004,88.98360000000004,89.19420000000002,89.42040000000003,89.67020000000002,89.96040000000002,90.292,91.20080000000002,91.51640000000003,91.81160000000004,92.24940000000002
50 min,84.91863999999995,84.66841999999998,85.07910000000001,85.66627999999997,84.91935999999998,85.83054000000001,86.19584,84.00995999999999,83.76266,88.05279999999999,89.91434,90.98055999999998,91.02289999999999,92.69136,97.73182000000001,98.54729999999996,97.46624,96.36975999999999,97.21540000000003,93.94286000000004,94.38464,94.67704000000002,95.41425999999997,94.61518000000002,94.55982,96.96636000000001,95.49985999999998,95.90709999999999,96.04203999999999,96.44001999999999,96.63933999999999,98.38469999999998,98.34428,97.66491999999997,97.66267999999995,98.17039999999997,98.83728000000002
55 min,84.91443636363633,84.66819999999998,85.07429090909093,85.6620727272727,84.96541818181817,85.81778181818184,86.17749090909092,83.99496363636364,83.7842909090909,88.03754545454544,89.91599999999998,90.97890909090907,91.03054545454545,92.70596363636366,97.71556363636363,98.53509090909087,97.49350909090909,96.36014545454546,97.21654545454548,93.95870909090911,94.35912727272728,94.6714,95.39314545454543,94.61925454545457,94.57009090909092,96.97178181818184,95.48114545454547,95.89554545454544,96.06781818181817,96.4322,96.63112727272728,98.36572727272726,98.3488,97.66390909090906,97.66398181818175,98.17539999999998,98.84625454545456
6 hr,84.68086111111117,84.79411388888892,85.05336944444441,85.82749722222225,86.01540000000001,86.05694166666669,86.87357222222225,84.54292500000004,84.35381666666659,86.87937222222219,89.26216944444438,90.8182277777778,91.0833138888889,92.79353888888886,97.96977499999991,98.32301944444444,98.59702222222228,96.36966388888894,97.15061666666665,94.47263333333343,93.69664166666666,95.0348666666667,95.74963055555556,94.70893333333332,94.50857777777784,96.66270277777771,95.41494166666676,95.80306111111106,95.8749833333333,96.05588888888886,96.53518333333325,97.54997499999999,98.36710000000006,97.7060888888889,97.59851944444442,98.38598055555556,98.81221111111111
6.5 hr,84.69470769230773,84.82792564102564,85.05643076923073,85.86943589743593,86.02201794871795,86.03799487179487,86.80027692307696,84.6179820512821,84.34624871794865,86.72678461538459,89.18666923076916,90.72026410256412,91.06585897435897,92.73479230769226,97.85154871794865,98.26536923076921,98.59656666666676,96.31737948717958,97.12307179487182,94.55672564102574,93.6592153846154,95.03277692307695,95.69270512820505,94.79956923076922,94.53127948717959,96.56624871794864,95.45136666666679,95.77483076923066,95.89700512820511,96.03842307692304,96.56310256410245,97.47380000000001,98.40383589743591,97.73146153846155,97.6204051282051,98.37590512820515,98.75176666666664
60 day,84.15700000000002,84.1416666666667,84.13900000000002,84.16533333333336,84.14516666666668,84.15833333333335,84.16833333333334,84.14349999999999,84.12850000000002,84.25750000000002,84.59033333333335,84.75850000000001,84.9271666666667,85.10400000000004,85.35566666666672,85.59516666666671,85.88950000000004,86.14400000000003,86.41583333333337,86.92316666666669,87.09083333333336,87.27650000000001,87.47400000000002,87.67416666666668,87.86650000000002,88.09383333333335,88.29100000000003,88.48866666666669,88.68433333333334,88.8831666666667,89.07550000000002,89.28316666666669,89.48316666666668,90.03400000000002,90.22750000000002,90.4131666666667,90.84750000000003
70 day,83.97942857142858,84.03757142857144,84.11000000000001,84.15600000000002,84.19728571428573,84.24900000000001,84.28228571428572,84.28185714285713,84.26028571428571,84.2944285714286,84.44285714285716,84.51400000000002,84.59528571428575,84.69900000000004,84.88042857142861,85.08385714285718,85.2994285714286,85.51171428571432,85.72685714285717,86.33742857142859,86.5364285714286,86.71328571428575,86.8971428571429,87.04300000000005,87.25800000000004,87.48342857142862,87.69271428571433,87.83128571428576,87.98471428571432,88.15657142857147,88.33057142857146,88.54514285714288,88.74828571428573,89.39114285714287,89.5884285714286,89.7847142857143,90.18314285714288
80 day,85.07225,84.934375,84.81025,84.69612500000001,84.59225,84.48837499999999,84.398,84.28174999999999,84.15775,84.12187500000002,84.4,84.51350000000001,84.62000000000003,84.73237500000003,84.90937500000004,85.07975000000002,85.23925000000003,85.38725000000002,85.53450000000002,85.92612500000003,86.04487500000003,86.15775000000004,86.28862500000004,86.41462500000003,86.57062500000004,86.76275000000004,86.93025000000004,87.11225000000005,87.29337500000003,87.48987500000004,87.69050000000003,87.89375000000004,88.08425000000003,88.69487500000004,88.90275000000004,89.04750000000004,89.38487500000004
90 day,85.92511111111111,85.86177777777777,85.79799999999999,85.72,85.64655555555554,85.57055555555554,85.50166666666664,85.39944444444441,85.27644444444442,85.07744444444444,84.85300000000001,84.82944444444445,84.79155555555558,84.78522222222225,84.83955555555558,84.89755555555557,84.92766666666668,85.11244444444446,85.29877777777779,85.7687777777778,85.9057777777778,86.02533333333336,86.15788888888892,86.26311111111113,86.37588888888892,86.51311111111114,86.6255555555556,86.7476666666667,86.87833333333336,86.99622222222226,87.12533333333337,87.26877777777781,87.41144444444447,87.9196666666667,88.0905555555556,88.27322222222226,88.65577777777781
Tomorrow,84.58,85.05,85.86,85.01,85.86,86.23,83.77,83.46,83.35,87.33,91.2,90.76,92.89,97.96,98.6,97.17,96.41,97.28,97.23,94.57,94.66,95.73,94.44,94.56,96.92,95.62,96.2,96.04,96.83,96.69,98.54,98.1,97.79,97.6,98.08,98.56,98.85
