,2018-12-11,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-15,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-05,2019-02-06,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
30 min,39.59503333333334,39.36716666666666,38.6279,37.28129999999999,37.459300000000006,35.98963333333334,36.650000000000006,35.96733333333332,37.642999999999994,38.55316666666666,38.99483333333335,36.684200000000004,38.1235,39.162399999999984,39.15616666666667,40.240600000000015,40.73786666666667,40.611733333333326,40.231399999999994,39.66706666666667,39.68810000000001,38.67420000000001,40.070266666666654,38.48733333333334,38.79066666666666,40.94266666666666,43.6491,43.24833333333333,42.870533333333334,43.688599999999994,44.108066666666666,45.20423333333333,45.053799999999995,45.32576666666667,44.98326666666666,44.71763333333334,45.41503333333335,45.85936666666666,45.823499999999996,45.83003333333333
4 hr,39.566666666666656,39.52884583333336,38.86822916666665,37.83209583333334,37.45697083333333,37.07991250000004,36.497687499999984,36.52716250000001,36.988341666666656,38.514254166666674,39.14790000000002,37.06760416666669,38.14714999999999,39.16014166666668,39.029025000000004,40.51711250000004,40.58832916666669,40.59150000000001,40.3179125,39.74913749999999,39.65869583333333,38.54425416666672,40.04099166666667,38.661079166666646,38.63164166666665,41.05268750000001,43.453150000000015,43.17376666666671,42.89589583333338,43.526866666666685,44.17509166666665,45.20595833333335,44.95532499999999,45.391583333333315,44.65460000000003,44.65613749999997,45.34656666666671,45.85222500000002,45.766004166666704,45.796329166666666
4.5 hr,39.63994814814814,39.53084444444447,38.8990962962963,37.95723703703704,37.43917407407406,37.12550000000003,36.51728518518518,36.57130370370372,36.90018148148148,38.49384074074075,39.12661481481484,37.110022222222234,38.1341074074074,39.15134814814816,39.00186296296298,40.52277037037041,40.569837037037075,40.577274074074055,40.30258148148145,39.753192592592576,39.67539999999999,38.5255518518519,40.01632962962964,38.69628518518515,38.608,41.0470925925926,43.42762222222224,43.155681481481516,42.872566666666685,43.46845185185185,44.18054444444444,45.2051925925926,44.95912222222223,45.4240185185185,44.59575555555557,44.62471481481481,45.35073333333336,45.826759259259305,45.78030000000005,45.794562962962985
40 day,41.94321999999998,41.75961499999998,41.62270999999998,41.46712249999998,41.32355749999998,41.15640249999999,41.00244249999999,40.886979999999994,40.73698499999999,40.747927499999996,40.668512500000006,40.49339000000001,40.342055,40.20466750000001,40.05744000000001,39.946762500000006,39.90411750000001,39.891245000000005,39.848400000000005,39.78962500000001,39.70458000000001,39.60855000000001,39.580497500000014,39.506975000000004,39.43037500000001,39.398947500000006,39.41092750000001,39.408730000000006,39.39403500000001,39.43923,39.48711,39.51844500000001,39.74046250000001,39.890502500000004,40.1781225,40.3112025,40.47753,40.673500000000004,40.89775,41.10725000000001
45 min,39.628555555555565,39.356733333333324,38.697155555555554,37.31875555555555,37.41193333333333,36.01555555555555,36.70211111111111,36.034533333333336,37.51839999999999,38.501644444444445,39.00111111111112,36.6816888888889,38.12271111111111,39.15615555555555,39.144333333333336,40.33471111111112,40.73791111111112,40.59484444444443,40.254466666666644,39.68835555555557,39.68353333333335,38.65571111111112,40.08686666666665,38.50477777777777,38.79866666666665,40.95782222222222,43.66342222222222,43.269199999999984,42.88617777777779,43.721288888888886,44.07637777777778,45.14659999999999,45.05782222222221,45.33939999999999,44.97202222222223,44.72131111111112,45.418622222222254,45.9064,45.81917777777777,45.815622222222224
5 day,39.80458,39.05346,38.788019999999996,38.32002,38.01898,37.389619999999994,36.95824,36.65,36.632,37.884,38.474000000000004,38.196,38.135999999999996,38.297999999999995,38.408,38.62,39.436,39.942,40.13399999999999,40.236000000000004,40.152,39.778,39.69,39.362,39.184,39.43399999999999,40.419999999999995,41.025999999999996,41.884,42.88,43.542,43.862,44.79600000000001,45.094,45.08200000000001,44.9,44.95,45.05200000000001,45.31400000000001,45.452000000000005
5 hr,39.71467333333333,39.52844000000003,38.93263,38.077886666666664,37.43371999999999,37.16701333333336,36.55010333333333,36.61346333333336,36.792923333333334,38.467223333333344,39.11663000000003,37.12598666666668,38.122556666666675,39.12903000000002,38.97446000000002,40.51396333333337,40.54629000000004,40.53956999999997,40.271689999999985,39.749439999999964,39.69746666666665,38.51355666666671,40.02315,38.738976666666645,38.60632333333332,41.01369333333336,43.403536666666675,43.15999666666667,42.84339333333335,43.43105666666667,44.16170666666665,45.190230000000014,44.98972000000001,45.47959666666666,44.556670000000004,44.606733333333345,45.35507000000002,45.8153266666667,45.79701666666671,45.7901666666667
5 min,39.471999999999994,39.410000000000004,38.572,37.379,37.391000000000005,36.162,36.489000000000004,36.282999999999994,37.899,38.461600000000004,39.035,36.543000000000006,38.127,39.173,39.129,40.11899999999999,40.616,40.655,40.129,39.626,39.727,38.70200000000001,40.19,38.399,38.775,40.98800000000001,43.669,43.214999999999996,42.776,43.699,44.259,45.284400000000005,45.112,45.226000000000006,44.9846,44.647000000000006,45.395,45.763,45.770999999999994,45.749
5.5 hr,39.80439999999998,39.5385575757576,38.95830000000001,38.166439393939385,37.44870303030302,37.225636363636376,36.61045454545456,36.6581181818182,36.68208181818183,38.45267878787881,39.08634242424245,37.093648484848494,38.091166666666666,39.103454545454554,38.9414060606061,40.49529090909094,40.52203333333339,40.499593939393925,40.261057575757555,39.750157575757534,39.70439090909088,38.515596969697015,39.99654848484847,38.780654545454524,38.62697575757576,40.969418181818206,43.37206666666666,43.16646363636364,42.84393030303032,43.40204242424244,44.15551515151514,45.18032424242427,45.018960606060624,45.54392727272726,44.531421212121224,44.59340303030304,45.35930606060608,45.81039696969702,45.810221212121256,45.79389090909095
50 day,42.50121399999998,42.21589999999998,42.03421199999998,41.852915999999986,41.679073999999986,41.50130399999999,41.367715999999994,41.236412,41.019673999999995,40.75156799999999,40.672698,40.541646,40.447122,40.37555400000001,40.338784000000004,40.303728,40.35278800000001,40.422322,40.4608,40.462742000000006,40.41201000000001,40.31611200000001,40.23684400000001,40.11333400000001,39.987952000000014,39.91601000000001,39.943094000000016,39.98459600000001,40.00332000000001,40.03810000000001,40.06126400000001,40.115040000000015,40.27358000000001,40.3417,40.423142000000006,40.449184,40.48982800000001,40.56598400000001,40.634088000000006,40.66815600000001
50 min,39.64110000000001,39.347259999999984,38.71384,37.330279999999995,37.39923999999999,36.046400000000006,36.7147,36.06958,37.487159999999996,38.486079999999994,39.0084,36.680920000000015,38.122,39.15049999999999,39.131800000000005,40.35918,40.73452,40.59347999999998,40.25751999999998,39.69894000000001,39.677140000000016,38.6523,40.086379999999984,38.51185999999999,38.79389999999999,40.961819999999996,43.64527999999999,43.27287999999999,42.889780000000016,43.726279999999996,44.070240000000005,45.13834,45.054039999999986,45.34213999999999,44.96292000000001,44.72198,45.419360000000026,45.9152,45.81045999999998,45.81474
55 min,39.634090909090915,39.34178181818181,38.717127272727275,37.34334545454546,37.38141818181818,36.06,36.71572727272727,36.10589090909092,37.459472727272725,38.47534545454544,39.015654545454545,36.6844181818182,38.12018181818181,39.142727272727264,39.12138181818182,40.379799999999996,40.737563636363646,40.589709090909075,40.26110909090909,39.70721818181819,39.6683090909091,38.65349090909091,40.0848909090909,38.52105454545453,38.78772727272726,40.964654545454536,43.62770909090907,43.278981818181805,42.89289090909092,43.73627272727273,44.06785454545455,45.13112727272727,45.05339999999999,45.33767272727272,44.948381818181836,44.72316363636364,45.42069090909093,45.9215090909091,45.80569090909089,45.816745454545455
6 hr,39.87349999999998,39.547713888888914,38.96859166666667,38.219811111111106,37.484161111111106,37.28607222222224,36.655838888888894,36.69561111111115,36.603825000000015,38.449311111111136,39.03291388888892,37.08387777777779,38.02743611111112,39.07521388888889,38.9442166666667,40.4967777777778,40.49037500000006,40.478083333333316,40.2350611111111,39.746130555555524,39.727283333333325,38.49552222222228,39.958602777777756,38.82526944444443,38.669219444444444,40.921369444444466,43.382025,43.17542777777776,42.851652777777794,43.378061111111116,44.142316666666666,45.16859722222224,45.056169444444464,45.58874999999998,44.506327777777784,44.569752777777786,45.371347222222234,45.79606388888892,45.81881388888893,45.80052500000003
6.5 hr,39.92403589743588,39.577158974358994,38.95581794871795,38.25769487179486,37.49010769230769,37.32011282051284,36.66357435897435,36.719030769230805,36.56173846153848,38.46613076923079,38.95345384615387,37.12134102564104,37.97022051282052,39.032658974358974,38.95875641025644,40.478346153846175,40.44139743589748,40.44852820512817,40.18181538461537,39.76729487179484,39.74087948717947,38.47478974358979,39.914171794871784,38.87438974358974,38.71098717948718,40.85945641025641,43.45511794871795,43.17316153846153,42.86489230769236,43.356528205128214,44.101510256410265,45.13885384615386,45.09867435897437,45.61762307692309,44.4914717948718,44.554558974358955,45.37003589743591,45.78914358974361,45.81249487179494,45.80456666666668
60 day,43.28811166666665,43.02773833333332,42.871414999999985,42.68149999999999,42.49615666666666,42.29377666666666,42.10887833333332,41.94358166666667,41.63859333333333,41.23967666666667,41.126596666666664,40.96822833333332,40.85275333333333,40.78443,40.72134333333334,40.680168333333334,40.652395000000006,40.629556666666666,40.57543,40.51330666666667,40.45824833333335,40.38587166666669,40.34193500000002,40.270961666666686,40.23398666666669,40.21860666666668,40.31049000000002,40.411601666666684,40.487833333333356,40.55761833333335,40.591341666666686,40.62026000000002,40.65111166666669,40.65446000000001,40.69791166666667,40.755663333333345,40.81493333333335,40.87725000000001,40.921386666666685,40.97370000000002
70 day,43.989397142857136,43.67763428571428,43.53477714285714,43.37591142857143,43.21893428571428,43.038737142857144,42.88241142857142,42.716151428571436,42.43630857142857,42.07078428571429,41.94057142857143,41.77013428571428,41.62466571428571,41.50303857142857,41.401070000000004,41.32041,41.23536571428573,41.15651857142857,41.070517142857135,40.96572285714286,40.87794000000001,40.77376714285716,40.704645714285725,40.63636857142859,40.57686571428573,40.55343000000001,40.573338571428586,40.59076285714287,40.582225714285734,40.58740571428573,40.605355714285736,40.63660428571431,40.70939571428573,40.77013142857144,40.90499142857144,41.011515714285736,41.11428571428574,41.20267285714288,41.25286428571431,41.284080000000024
80 day,45.18956499999999,44.84582249999998,44.65484499999999,44.44391749999999,44.23476374999999,44.010871249999994,43.784581249999995,43.55432750000001,43.156408750000004,42.75130500000001,42.640797500000005,42.4933175,42.360145,42.255610000000004,42.14488250000001,42.06193625000001,41.98377000000001,41.91072375,41.82256875,41.72718625,41.62125000000001,41.49974250000001,41.39858250000001,41.283658750000015,41.189686250000015,41.129483750000006,41.09332000000002,41.05670375000001,41.014577500000016,40.97400750000001,40.95419750000002,40.94467125000002,40.97432250000002,41.003132500000014,41.06067125000001,41.09329250000002,41.11857250000002,41.14810500000002,41.18243625000003,41.21540375000003
90 day,45.883269999999996,45.585159999999995,45.41475555555555,45.230283333333325,45.09503777777777,44.94852333333333,44.805052222222216,44.63520333333333,44.315778888888886,43.83397333333333,43.671815555555554,43.476901111111104,43.299663333333335,43.127183333333335,42.95340222222223,42.795907777777785,42.67414111111112,42.548840000000006,42.46195111111111,42.37027111111112,42.27915333333335,42.17261555555557,42.07746222222224,41.97698666666668,41.87434000000002,41.809832222222234,41.77435111111113,41.738198888888896,41.68928333333335,41.64994333333335,41.60644444444446,41.570993333333355,41.51214111111113,41.500498888888906,41.4687288888889,41.451625555555566,41.44329111111113,41.42945111111113,41.428397777777796,41.42493000000002
Tomorrow,39.3268,37.9012,36.8,37.33,36.18,36.58,36.36,36.13,38.44,39.08,36.52,38.14,39.16,39.14,40.14,40.6,40.67,40.12,39.65,39.72,38.73,40.23,38.48,38.76,40.97,43.66,43.26,42.77,43.74,44.28,45.26,45.56,45.23,44.46,44.65,45.39,45.74,45.77,45.71,NULL
