,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-10,2019-01-11,2019-01-14,2019-01-15,2019-01-17,2019-01-18,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-31,2019-02-01,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
2 day,12.9299,12.97945,12.92,12.7119,12.5038,12.59795,12.271,12.122399999999999,12.2,12.685,12.79,12.489999999999998,12.385,12.745000000000001,12.785,13.16,13.225,13.09,12.98,12.985,13.105,12.75,13.100000000000001,13.73,13.955,13.79,13.965,14.329999999999998,14.745000000000001,15.030000000000001,15.065000000000001,14.86,14.89,15.280000000000001,15.629999999999999,15.695,15.715
2 hr,13.123316666666655,13.249499999999994,12.970941666666672,12.877466666666665,12.546041666666648,12.596416666666663,12.31363333333334,12.225124999999993,12.351149999999999,12.638666666666655,12.883658333333335,12.176916666666672,12.656749999999995,12.862583333333355,12.688808333333334,13.12661666666666,13.346633333333346,13.015308333333326,13.038083333333333,12.835958333333332,13.320308333333328,12.72051666666666,13.46731666666666,13.998808333333331,13.889916666666652,13.696325000000007,13.934008333333333,14.837116666666674,14.829075,15.23675,14.894233333333348,14.831949999999978,14.965075000000008,15.584816666666665,15.65413333333335,15.73249166666667,15.710258333333323
2.5 hr,13.11392666666665,13.271399999999991,12.984526666666671,12.891806666666668,12.567939999999995,12.668479999999997,12.296193333333335,12.24619333333332,12.325040000000001,12.639473333333326,12.900246666666671,12.184960000000006,12.650866666666664,12.881746666666688,12.684066666666679,13.102773333333325,13.368560000000008,13.02881333333332,13.043099999999997,12.811526666666666,13.330473333333329,12.722039999999991,13.466246666666667,13.997786666666665,13.888766666666658,13.696260000000011,13.939086666666668,14.846486666666678,14.832673333333323,15.253293333333332,14.913546666666678,14.824006666666643,14.96574000000001,15.582873333333328,15.653186666666683,15.727739999999997,15.712953333333314
20 day,13.36682,13.38961,13.393574999999998,13.379700000000003,13.325700000000001,13.223650000000001,13.172130000000001,13.096335000000002,12.959935000000002,12.803040000000001,12.757435,12.660464999999999,12.612290000000002,12.591944999999999,12.586905,12.609915,12.621970000000001,12.626915,12.64878,12.685505000000003,12.732740000000003,12.795500000000002,12.876500000000002,12.948500000000001,13.013,13.064000000000002,13.1815,13.314999999999998,13.515,13.639999999999997,13.727500000000001,13.809999999999997,13.893999999999997,14.029,14.159,14.293000000000003,14.431999999999999
20 min,13.0775,13.200500000000002,12.962950000000001,12.764500000000002,12.478950000000001,12.464,12.336500000000001,12.156849999999999,12.489650000000001,12.6685,12.816299999999998,12.160249999999998,12.634249999999998,12.830250000000001,12.719249999999999,13.1535,13.325950000000002,12.91725,13.066499999999996,12.904900000000001,13.271999999999997,12.74365,13.449999999999998,14.00215,13.917499999999999,13.694500000000001,13.859549999999999,14.751250000000002,14.820749999999999,15.240750000000002,14.908200000000003,14.794699999999997,14.9543,15.57935,15.6236,15.7405,15.695749999999999
200 day,15.572453999999993,15.552775999999996,15.532005999999994,15.512915999999993,15.489433999999994,15.442125999999996,15.415276999999994,15.387490999999994,15.329797999999997,15.251882999999996,15.225923999999997,15.199321999999997,15.174350999999994,15.150038999999994,15.127942999999993,15.088147999999995,15.071325499999993,15.054653999999996,15.037121999999997,15.006387499999999,14.990103499999996,14.956579499999997,14.944563999999996,14.932122999999997,14.918352499999996,14.900988999999996,14.871702999999998,14.860183999999999,14.842458499999996,14.839048999999996,14.834575499999996,14.831215999999994,14.828116999999995,14.827143499999995,14.831548999999995,14.838990999999995,14.844964499999996
25 min,13.086840000000002,13.200640000000003,12.965040000000004,12.765720000000004,12.478560000000002,12.459599999999998,12.354960000000004,12.151879999999997,12.48308,12.669600000000003,12.813200000000002,12.165799999999999,12.637479999999998,12.83232,12.722000000000003,13.145800000000001,13.3238,12.927800000000005,13.066399999999996,12.908880000000002,13.2778,12.743720000000003,13.446999999999997,14.00448,13.916600000000003,13.697000000000001,13.875279999999998,14.753319999999999,14.81956,15.23672,14.906279999999997,14.797559999999999,14.954399999999998,15.582480000000006,15.62948,15.743,15.695319999999997
3 hr,13.123105555555544,13.289433333333333,12.990977777777784,12.904688888888874,12.591711111111108,12.71520555555555,12.27954444444445,12.244972222222206,12.299311111111113,12.644999999999992,12.905638888888898,12.191516666666669,12.646150000000002,12.896566666666677,12.669722222222239,13.092372222222227,13.39012777777778,13.033833333333323,13.048977777777777,12.79770555555555,13.33790555555555,12.718688888888874,13.465305555555556,14.000066666666672,13.886599999999994,13.698938888888883,13.951372222222231,14.846988888888895,14.832361111111103,15.268799999999997,14.924344444444445,14.80899444444443,14.974344444444462,15.577338888888896,15.648266666666675,15.723233333333322,15.7102722222222
3.5 hr,13.134733333333315,13.2994380952381,12.997314285714301,12.921714285714277,12.619338095238103,12.746095238095224,12.267519047619047,12.246804761904752,12.27981428571428,12.64765714285713,12.89455714285715,12.201823809523818,12.634114285714288,12.903214285714292,12.666909523809537,13.087123809523813,13.414457142857145,13.03678095238095,13.05820476190476,12.793614285714284,13.34405238095237,12.714790476190462,13.480180952380955,13.998352380952381,13.884609523809516,13.69998095238094,13.974447619047625,14.848819047619052,14.830233333333327,15.278095238095235,14.922733333333326,14.788957142857125,14.987876190476209,15.566747619047634,15.64464285714287,15.717019047619033,15.706433333333312
30 day,13.283923333333336,13.309686666666666,13.314639999999999,13.308033333333334,13.27005,13.223153333333332,13.184183333333333,13.137616666666668,13.067490000000001,13.060320000000003,13.040156666666668,12.981786666666668,12.95792666666667,12.945023333333335,12.917223333333334,12.89029,12.880163333333336,12.849113333333333,12.82736,12.765310000000003,12.754526666666669,12.735270000000005,12.752610000000002,12.788610000000002,12.817646666666667,12.84661,12.944023333333332,13.008669999999999,13.17360333333333,13.279666666666664,13.381666666666666,13.456999999999997,13.534999999999997,13.633333333333331,13.731333333333332,13.827,13.946333333333332
30 min,13.098533333333336,13.200266666666668,12.968533333333339,12.767800000000001,12.480133333333336,12.459833333333332,12.364500000000003,12.15223333333333,12.473566666666668,12.671600000000002,12.807433333333336,12.1695,12.639566666666665,12.833499999999999,12.72316666666667,13.141466666666668,13.318666666666667,12.93316666666667,13.064999999999998,12.913033333333336,13.282633333333333,12.741600000000005,13.446333333333332,14.002233333333333,13.915033333333335,13.7,13.886599999999996,14.7606,14.823699999999999,15.234433333333337,14.904066666666663,14.800666666666665,14.956166666666665,15.585166666666675,15.634366666666665,15.744666666666665,15.69443333333333
4 hr,13.14706249999998,13.299512500000008,13.005816666666682,12.933037499999992,12.656991666666674,12.763562499999988,12.257287499999999,12.246145833333324,12.259779166666663,12.646720833333319,12.879937500000016,12.215025000000018,12.623341666666676,12.901016666666669,12.664250000000012,13.081320833333338,13.419129166666666,13.037137499999998,13.067154166666663,12.791495833333338,13.35305416666665,12.708037499999989,13.492562500000004,13.99598333333333,13.881208333333326,13.699520833333315,13.996937500000008,14.856970833333339,14.82799583333333,15.288424999999991,14.916512499999993,14.771491666666655,14.995220833333356,15.553287500000012,15.638233333333341,15.70853749999999,15.705112499999979
4.5 hr,13.15794444444442,13.299322222222237,13.019751851851865,12.946629629629625,12.692711111111116,12.771140740740732,12.256355555555553,12.256277777777768,12.23561851851852,12.642111111111092,12.876907407407424,12.234470370370385,12.611222222222231,12.893303703703701,12.652429629629644,13.082277777777776,13.415388888888884,13.031418518518517,13.065577777777786,12.794366666666665,13.359681481481465,12.705581481481472,13.497133333333341,13.989270370370361,13.879714814814808,13.698707407407385,14.00930740740742,14.86447037037037,14.831025925925928,15.301077777777765,14.916444444444437,14.75322592592592,14.993585185185202,15.54294814814815,15.628248148148163,15.710714814814798,15.707962962962924
40 day,13.193302500000001,13.187607499999999,13.16482,13.1365825,13.113050000000001,13.08605,13.066482500000001,13.076392500000003,13.08015,13.086415000000002,13.069804999999999,13.038165000000001,13.023985000000001,13.010840000000002,12.992962499999999,12.9883675,13.005790000000001,13.010245000000003,13.014240000000001,12.980090000000004,12.978195000000003,12.945917500000004,12.9455475,12.954217500000002,12.9623725,12.958335,12.969467500000002,12.987732500000002,13.053472500000002,13.1134525,13.162457499999999,13.209957499999998,13.257984999999996,13.327957499999997,13.403889999999999,13.4875175,13.558752499999997
45 min,13.123555555555555,13.203733333333336,12.971911111111119,12.802644444444443,12.491777777777777,12.464022222222221,12.370666666666668,12.155355555555552,12.449711111111112,12.666066666666667,12.813200000000004,12.164666666666665,12.643355555555551,12.844422222222224,12.712755555555557,13.136911111111113,13.312666666666665,12.947622222222227,13.065000000000001,12.908377777777782,13.297111111111114,12.738333333333342,13.456333333333333,14.007933333333328,13.916133333333333,13.704577777777786,13.896266666666659,14.769711111111107,14.82533333333334,15.231422222222232,14.898577777777774,14.813888888888892,14.962222222222229,15.588044444444456,15.644577777777767,15.744444444444447,15.689022222222208
5 day,13.1102,12.99528,12.906119999999998,12.864500000000001,12.75352,12.60092,12.48004,12.365120000000001,12.19802,12.478,12.681999999999999,12.593999999999998,12.599999999999998,12.638,12.639999999999999,12.908000000000001,13.034,13.046000000000001,13.112,13.041999999999998,13.044000000000002,12.952000000000002,13.034,13.25,13.374,13.556000000000001,13.902000000000001,14.059999999999999,14.441999999999998,14.675999999999998,14.882,14.888,14.947999999999999,15.102,15.187999999999999,15.354000000000003,15.530000000000001
5 hr,13.17229666666665,13.305840000000012,13.026120000000018,12.958559999999999,12.72480333333334,12.776029999999993,12.264116666666665,12.262513333333327,12.20712333333333,12.633323333333326,12.881390000000012,12.244683333333349,12.603100000000014,12.880273333333337,12.648443333333349,13.088669999999999,13.405979999999998,13.019389999999998,13.060696666666685,12.801699999999997,13.368789999999983,12.71476666666666,13.494283333333335,13.97777666666666,13.887483333333321,13.699699999999979,14.014710000000013,14.87078999999999,14.838966666666675,15.307116666666658,14.923669999999987,14.744163333333326,14.988083333333343,15.530623333333336,15.620943333333352,15.713143333333322,15.710093333333289
5 min,13.047,13.177000000000001,12.931799999999999,12.748999999999999,12.494400000000002,12.51,12.298,12.166,12.528,12.685,12.822999999999999,12.156,12.632000000000001,12.836000000000002,12.725,13.145000000000001,13.303199999999999,12.906,13.058000000000002,12.906,13.269,12.7446,13.455000000000002,13.984,13.931000000000001,13.680000000000001,13.825,14.803,14.818999999999999,15.228,14.906,14.806000000000001,14.9382,15.597999999999999,15.636000000000001,15.713,15.7
5.5 hr,13.192884848484828,13.308069696969712,13.033290909090919,12.971072727272732,12.74539696969697,12.789663636363631,12.281412121212115,12.27600606060605,12.179581818181816,12.631769696969695,12.879306060606067,12.244072727272737,12.594557575757591,12.870918181818185,12.645387878787893,13.1012606060606,13.394136363636369,13.015445454545452,13.054596969696986,12.804266666666662,13.365345454545444,12.726927272727268,13.494845454545468,13.966136363636362,13.895706060606043,13.704445454545432,14.014575757575775,14.874254545454537,14.84397878787879,15.305754545454533,14.939827272727259,14.741778787878772,14.980781818181828,15.516287878787878,15.616003030303045,15.710381818181808,15.71297575757572
50 day,13.300332000000001,13.276751999999998,13.247426,13.212945999999999,13.177474,13.139031999999997,13.111884,13.091276000000002,13.048408,12.993578000000003,12.984254,12.964688,12.954136000000004,12.951348000000003,12.972914000000001,13.014320000000003,13.034600000000003,13.039550000000004,13.044332000000002,13.025532000000004,13.026988000000001,13.00077,13.001859999999997,13.019893999999997,13.046432,13.065395999999996,13.096693999999998,13.115071999999998,13.173013999999998,13.206333999999996,13.234837999999998,13.258173999999997,13.285697999999995,13.321067999999995,13.360015999999998,13.399173999999999,13.431985999999997
50 min,13.130880000000001,13.2086,12.969380000000008,12.81582,12.494899999999998,12.46482,12.369100000000003,12.15942,12.439740000000004,12.661980000000002,12.816280000000006,12.163299999999998,12.644699999999993,12.845080000000005,12.706979999999998,13.13702,13.314400000000003,12.953260000000006,13.064299999999996,12.905040000000003,13.301200000000005,12.73570000000001,13.460999999999999,14.007039999999995,13.914419999999998,13.703840000000012,13.89863999999999,14.771839999999992,14.823300000000003,15.23084000000001,14.896439999999995,14.815000000000003,14.962900000000008,15.588960000000013,15.648719999999992,15.743300000000003,15.690519999999992
55 min,13.131618181818183,13.212218181818182,12.96789090909092,12.824563636363635,12.49754545454545,12.461745454545456,12.365181818181822,12.165945454545456,12.430527272727279,12.658963636363637,12.82043636363637,12.162472727272721,12.645109090909083,12.84461818181819,12.70152727272727,13.13710909090909,13.315709090909095,12.95978181818182,13.062509090909085,12.90176363636364,13.303545454545464,12.733181818181832,13.464745454545453,14.00603636363636,13.911563636363633,13.702636363636376,13.90170909090908,14.776618181818177,14.823545454545462,15.229672727272739,14.893490909090906,14.815272727272731,14.963018181818192,15.590509090909105,15.649654545454535,15.743618181818187,15.692963636363631
6 hr,13.215599999999988,13.304450000000015,13.044225000000003,12.97829722222223,12.75928333333333,12.804191666666659,12.300338888888884,12.289672222222208,12.159149999999997,12.633891666666669,12.869288888888896,12.24599722222224,12.581672222222235,12.858547222222226,12.647386111111127,13.103733333333325,13.382172222222234,13.008588888888886,13.051936111111122,12.809747222222219,13.35138333333333,12.74162777777777,13.498058333333342,13.955822222222219,13.900658333333313,13.713052777777756,14.013730555555574,14.88376388888888,14.844341666666669,15.304358333333317,14.94820555555554,14.73980277777776,14.974741666666661,15.503408333333327,15.608905555555566,15.710655555555538,15.712119444444408
6.5 hr,13.23143333333332,13.291658974358986,13.056512820512816,12.97772820512821,12.755358974358968,12.811733333333324,12.313553846153841,12.294638461538447,12.1478358974359,12.639587179487192,12.848841025641033,12.25521794871797,12.56705641025642,12.84592307692308,12.66012051282053,13.099164102564098,13.362730769230776,13.001341025641022,13.052443589743607,12.815807692307695,13.327984615384615,12.755271794871787,13.497482051282057,13.934589743589745,13.892412820512805,13.722623076923059,14.008174358974378,14.890253846153838,14.83905641025641,15.298466666666652,14.950023076923063,14.743815384615358,14.97185641025641,15.489187179487178,15.60905128205129,15.706728205128186,15.713064102564063
60 day,13.578916666666668,13.547125,13.504651666666666,13.457564999999999,13.400288333333332,13.304145,13.268641666666667,13.231983333333336,13.161748333333332,13.081048333333335,13.059406666666666,13.03468,13.020273333333334,13.008371666666669,13.002563333333335,12.998840000000001,12.999061666666668,12.985518333333337,12.973981666666669,12.96640666666667,12.968280000000002,12.982761666666669,13.007366666666664,13.036266666666666,13.063666666666668,13.080624999999998,13.107036666666664,13.13044333333333,13.17889333333333,13.208641666666663,13.233549999999996,13.262244999999995,13.301859999999996,13.349829999999994,13.395826666666661,13.433578333333328,13.464059999999995
70 day,13.900691428571431,13.845207142857143,13.783797142857143,13.726721428571429,13.675238571428572,13.59311,13.550177142857144,13.507228571428575,13.420332857142858,13.309564285714288,13.267257142857142,13.216064285714285,13.178764285714287,13.15752285714286,13.135842857142856,13.10307,13.08967142857143,13.070137142857146,13.051755714285715,13.026154285714286,13.022948571428572,13.006768571428573,13.010944285714285,13.019862857142856,13.029052857142856,13.028444285714283,13.04061,13.06477714285714,13.112391428571426,13.163509999999999,13.205171428571425,13.24165714285714,13.280142857142854,13.322249999999995,13.362808571428568,13.394317142857139,13.427379999999998
80 day,14.206800000000001,14.172877499999998,14.13291,14.086287500000001,14.035708750000001,13.940738750000003,13.883997500000001,13.825276250000002,13.721708750000001,13.563576250000002,13.5244675,13.482623750000002,13.447281250000003,13.417756250000002,13.3887,13.336666250000002,13.315836249999998,13.285217500000002,13.255368750000002,13.185931250000001,13.161293749999999,13.1228625,13.112893750000001,13.10843625,13.1045875,13.097119999999999,13.089929999999995,13.104759999999999,13.135028749999998,13.161922499999998,13.183576249999996,13.201629999999994,13.222796249999996,13.246388749999994,13.27023625,13.300283749999997,13.332804999999997
90 day,14.495691111111112,14.447509999999998,14.394064444444444,14.338308888888887,14.279911111111112,14.184021111111113,14.136971111111112,14.092094444444445,14.013692222222224,13.90131777777778,13.86163777777778,13.815265555555559,13.772487777777782,13.729198888888892,13.68457888888889,13.613852222222224,13.573376666666665,13.526712222222224,13.487178888888891,13.426221111111113,13.401916666666665,13.349066666666666,13.330147777777777,13.31548111111111,13.303965555555555,13.285304444444442,13.248199999999997,13.238049999999998,13.236962222222221,13.247877777777777,13.255016666666666,13.260165555555552,13.268411111111108,13.283217777777773,13.297809999999998,13.315271111111107,13.338564444444442
Tomorrow,13.0389,12.8011,12.6227,12.3849,12.8506,12.1967,12.0481,11.84,12.62,12.86,12.12,12.65,12.84,12.73,13.15,13.28,12.9,13.06,13.05,13.29,12.76,13.46,14.0,13.91,13.67,14.06,14.79,14.66,15.23,14.9,14.82,14.96,15.6,15.66,15.73,15.7,NULL
